X1,X2,Z,Y
0.262777,-0.370417,1.0,1
-0.420722,-0.972547,1.0,0
-0.429598,-0.011069,-1.0,0
-0.780768,0.452539,-1.0,0
1.250837,0.881437,1.0,1
-0.799665,-0.006521,-1.0,0
-0.129375,1.159351,1.0,1
2.732215,0.563809,1.0,1
1.833722,0.367481,1.0,1
0.498692,0.668968,1.0,1
0.28655,-0.004426,-1.0,1
0.519096,-0.088695,-1.0,1
-0.916372,0.454435,-1.0,0
1.663382,1.39601,1.0,1
0.490711,0.295389,1.0,1
-1.139222,1.578842,1.0,1
-0.640854,0.024021,-1.0,0
0.324498,0.715151,1.0,1
-0.313241,1.808122,-1.0,0
0.10806,-1.500532,-1.0,0
-1.504505,-0.073783,-1.0,0
-0.102298,0.731782,-1.0,1
-1.494537,1.15069,-1.0,1
-0.900647,0.952292,-1.0,1
-2.090184,-2.050052,-1.0,0
-0.632883,0.214586,-1.0,1
-1.700755,-0.039434,-1.0,0
0.765163,0.284498,-1.0,1
1.06047,-0.316386,1.0,1
-0.774522,-0.261855,-1.0,1
2.556851,-0.15782,1.0,1
0.817013,0.39373,1.0,1
0.034327,0.830115,1.0,1
-1.501186,-0.311485,-1.0,0
-0.91798,-0.026206,-1.0,1
1.617241,0.569568,1.0,1
2.049366,0.390242,1.0,1
0.035455,-0.996467,-1.0,1
0.347141,-1.345741,1.0,0
0.432587,-1.387396,1.0,0
0.995671,1.604718,1.0,1
-0.646433,-0.209983,-1.0,0
-1.009589,-1.162465,-1.0,0
1.111035,1.423257,1.0,1
1.647129,-0.33229,1.0,1
-0.469456,-0.06876,-1.0,1
1.464347,-0.806055,1.0,1
0.320797,-1.694388,-1.0,0
0.184988,1.188174,1.0,1
0.687165,0.15508,1.0,1
0.712289,-0.402475,1.0,1
0.166973,0.765811,1.0,0
1.384399,2.527049,1.0,1
-0.11973,1.046503,-1.0,1
-0.499234,0.309319,-1.0,0
-0.270588,-1.974958,-1.0,0
1.118662,-1.943952,1.0,1
1.183387,-0.607215,1.0,1
0.737417,-0.751292,1.0,1
0.213159,-0.146799,1.0,1
-0.208128,1.410516,1.0,1
0.128987,0.200896,-1.0,1
0.511546,1.661511,1.0,1
-1.45945,-1.275527,-1.0,1
0.212659,0.121828,1.0,1
0.413843,-0.124105,1.0,1
0.241035,-0.784601,-1.0,1
0.105865,-1.275161,-1.0,0
-0.609815,-0.229104,-1.0,1
0.622541,-1.445141,1.0,1
-1.123345,0.85888,-1.0,0
-0.451756,0.332979,-1.0,1
-0.134687,0.6382,-1.0,1
-0.344532,1.102088,-1.0,1
1.200678,0.209659,1.0,1
0.387005,0.942502,1.0,1
0.204105,0.950909,1.0,1
1.152336,0.662551,1.0,1
1.552041,-1.028071,1.0,1
0.882225,0.085256,1.0,1
0.970709,-0.566718,1.0,1
1.105243,-2.209059,1.0,0
0.373794,-0.301345,1.0,1
0.931905,0.698292,1.0,1
-0.058433,0.889059,1.0,1
0.846666,1.428291,1.0,1
0.867929,-0.301407,-1.0,1
1.306913,0.249252,1.0,1
-0.76166,0.774232,1.0,1
0.414259,1.52149,1.0,1
-0.975923,0.155441,-1.0,1
0.643893,-1.619887,1.0,1
1.173393,0.650535,1.0,1
0.197772,-1.637075,-1.0,0
0.492901,-1.275581,1.0,1
0.646957,0.378462,1.0,1
1.192163,1.89407,1.0,0
-0.256715,-1.053931,-1.0,0
-1.473834,-1.428881,-1.0,0
1.231751,0.220944,1.0,1
-0.403642,-1.816954,-1.0,1
1.504757,1.98933,1.0,1
-0.882065,-1.832062,-1.0,0
-1.242295,0.519413,-1.0,1
0.510037,0.076214,1.0,1
-0.610638,1.445784,1.0,1
-0.300338,1.222435,-1.0,0
0.441506,-1.574892,1.0,0
-1.265933,-0.073743,-1.0,1
0.235081,-0.120284,1.0,1
1.027974,-0.887103,1.0,1
0.96091,1.188559,1.0,1
-1.829529,0.302002,-1.0,0
1.725246,0.446645,1.0,1
1.214763,-0.489755,1.0,1
0.803997,1.002876,1.0,1
0.084343,-0.092971,1.0,1
-0.289011,-0.490996,-1.0,0
0.170044,0.994107,-1.0,1
-1.180069,-1.926553,-1.0,0
-0.031365,-0.882703,-1.0,1
-0.47189,0.26972,-1.0,0
1.446754,-0.281867,1.0,1
0.51657,1.396087,-1.0,0
-0.646433,-0.209983,-1.0,0
-0.093082,-0.644214,-1.0,0
1.408204,0.678447,1.0,1
-1.475524,-0.324136,-1.0,0
0.844606,0.10568,1.0,1
-0.469393,0.967834,-1.0,0
1.114477,0.674426,1.0,1
0.867929,-0.301407,-1.0,1
1.602783,-0.442715,1.0,1
1.339333,0.096101,1.0,0
1.586949,0.939777,1.0,1
-0.464855,1.597611,1.0,1
1.339461,-1.094643,1.0,1
-0.219201,-0.467425,-1.0,0
1.52347,3.168938,1.0,1
-1.227676,-1.824314,-1.0,0
-0.026379,-0.227474,-1.0,0
-0.301883,-0.307794,-1.0,1
0.648512,-0.217448,1.0,1
-2.174571,-0.386592,-1.0,0
-0.146358,-0.028704,1.0,1
-0.665386,0.693831,1.0,1
1.010065,1.256919,1.0,1
-0.823504,0.826953,-1.0,1
1.267448,0.609581,1.0,1
-0.955964,-0.186846,1.0,1
-1.224463,-0.435269,-1.0,0
0.353971,-0.641197,1.0,1
0.320868,1.269447,1.0,1
0.283523,-0.371018,1.0,1
0.467108,-0.407309,1.0,1
-1.8394,1.353538,-1.0,0
0.247596,-0.039966,-1.0,1
1.053326,0.589792,1.0,1
-2.081692,0.079967,-1.0,1
-1.675868,-0.812001,-1.0,0
0.92881,-0.081769,1.0,1
-1.618184,-0.63593,-1.0,0
1.141172,0.696299,1.0,1
0.099767,0.188986,-1.0,0
-0.385391,3.747614,1.0,1
1.071741,-1.444739,1.0,1
0.857133,0.205857,1.0,1
1.725246,0.446645,1.0,1
0.716999,1.757534,1.0,1
-0.316103,-0.658768,-1.0,0
-0.278063,-0.059376,1.0,1
-0.552471,-1.297126,-1.0,0
0.673241,-0.805104,1.0,0
-2.082666,-0.260732,-1.0,0
-1.094318,-1.475575,-1.0,0
-1.236075,0.766932,-1.0,0
