X1,X2,Z,Y
-0.12785663451022494,0.4601097243255259,-1.0,1
2.2335593806720033,-1.055518037440847,-1.0,1
1.0333833040351477,-1.5174097239308775,1.0,0
1.8347038851529622,-1.5130211350368308,-1.0,1
0.07274913755611254,0.3680853240432731,-1.0,1
-1.003126922980558,0.8039401097949717,1.0,0
-0.9886144925519837,-0.6656508982662315,1.0,1
-0.001619277806226309,1.9474855381918958,1.0,1
-0.36477412462540104,-0.8808230974809118,-1.0,1
-0.2964567261825248,-0.187737781188694,1.0,0
-0.025487953585469892,1.370503521813932,1.0,0
-0.1148963431278784,2.403294799831793,1.0,1
-1.0748353671619522,0.5697209086946462,-1.0,1
0.05016806253502843,1.37634943269444,1.0,1
1.3501604866930779,-1.1309625303343025,-1.0,1
1.982405166093673,-0.15065893487417353,-1.0,0
0.12083370605053038,0.8890649124270953,1.0,1
0.8991877269798866,0.7426121506931735,1.0,1
1.6955031778002738,0.6441111420640641,1.0,1
-0.30110368136978344,0.4625175545873074,1.0,1
0.19564081608723463,1.2073183022771632,-1.0,0
0.12895822670153564,2.138099767690239,-1.0,1
-0.6088891868461549,0.6862237197170101,1.0,1
1.9604553420370545,-0.15979471468665257,-1.0,1
-0.2938304346254232,-1.179650035274055,1.0,1
1.2027920631058855,-0.07745450497907186,1.0,0
-0.8652882115256204,-0.3620362077048873,1.0,0
1.806497231254155,1.854388037115628,1.0,1
1.0010591198939092,-1.5935407729836317,-1.0,1
0.3389531523757488,1.9909267539253812,1.0,1
0.6817164390960181,-1.5755489503135556,-1.0,0
-0.910549429101692,-0.19471908072809385,-1.0,1
-0.3956471304658309,0.8165447174335453,1.0,0
-1.1710099920157544,-0.49194265526777414,-1.0,1
-0.6013130086856319,1.9814492459562536,-1.0,1
-0.5543997183841565,-2.553454337570307,-1.0,1
-0.6175550829435303,1.706485410217907,1.0,1
-0.18805591580481765,0.6344774373726686,1.0,1
-1.1415822584855648,-0.09750807696480532,-1.0,0
-0.1956809817032242,-0.19683186599462335,1.0,1
-0.760096244689185,0.3611003096692428,1.0,1
-1.9219941020431772,0.3488485246085457,1.0,0
-0.006302945167409922,-0.43995341756616607,-1.0,0
0.6100616750854754,0.04519416217540595,-1.0,1
0.2713340551625292,-0.06251653377014821,1.0,0
0.026318391959250353,-0.6375208730952783,-1.0,1
1.6188025035755196,1.7843583314299567,1.0,1
0.6956269368477663,1.3231354339537158,1.0,1
-2.6337437214355566,1.504692031938108,1.0,0
-1.9488710463821877,-0.3801514986162663,-1.0,0
-1.3443797150161332,-0.26294655627941904,-1.0,0
0.36035893913280975,-1.0834960513530003,-1.0,0
0.9757448856184164,-0.8450679996566131,1.0,1
0.44755714613125225,-0.7111663988659975,-1.0,0
-0.3416256120503778,-0.04083806498211995,-1.0,0
-1.4314217748106655,0.35357532440944617,-1.0,1
0.35219012190880966,-0.6574679666111946,-1.0,1
-1.9543261606973632,-0.16001243023530165,-1.0,1
1.519235008881706,1.198882443508659,1.0,0
-1.3933548243778855,-0.4751763083840451,-1.0,0
0.05679478410035416,-0.759581888083018,-1.0,1
1.5286608374946453,0.580116621411598,1.0,1
1.0965888902136767,-1.4955140225767654,-1.0,0
-0.12249668290377465,-0.12923262795751606,1.0,0
0.823307270738865,-0.9974547829566145,-1.0,1
-2.1270535624917213,0.27666914755956507,-1.0,1
-1.4124635624728894,0.6640613931593051,1.0,1
0.4127236416996881,0.8139706047478246,1.0,1
-1.0165222811670271,-0.7089902241933108,1.0,1
0.1559220746702221,0.6371978823681368,1.0,1
-0.42153105224929854,-0.18697826854126215,1.0,1
0.5547920519578396,0.2109451644473478,1.0,1
-0.36312945082101905,-0.0771295714206285,1.0,1
-1.3054187357751894,-0.48629335569029275,-1.0,1
-0.2161440322654972,0.36811115231993463,1.0,1
0.9061147548421687,-0.9323528995263324,1.0,1
-1.108330936860989,-0.4934925255836738,1.0,1
0.573431704461528,-1.6136154325253278,1.0,0
-0.47649873303248275,1.377083611150851,1.0,1
-0.05440561622980049,-0.23403567931585867,-1.0,1
0.5692419324176933,-0.9986550591041512,-1.0,1
0.8894063442525751,1.0343930251398867,1.0,1
0.7140763744408994,1.277930188677853,-1.0,1
-0.6177062085295392,0.5518273043545763,-1.0,1
-0.49036824964741305,0.9853174048466609,1.0,1
