X1,X2,Z,Y
1.662876,0.838067,1.0,1
-1.411246,-0.797454,-1.0,1
-0.736092,-0.493367,-1.0,0
1.337154,0.866699,1.0,1
-1.227285,-1.354148,-1.0,0
-0.809765,-0.125162,-1.0,1
-1.357177,-0.531264,-1.0,1
-0.569109,1.419962,-1.0,1
0.14961,-0.656347,1.0,1
0.665133,0.03333,-1.0,0
0.1304,-1.04712,-1.0,0
3.054946,-0.508415,1.0,0
0.116642,0.666699,-1.0,1
0.316332,0.045175,1.0,1
1.260958,2.184744,1.0,0
-1.140049,-0.597442,1.0,0
-1.568498,-1.054553,-1.0,0
-0.388393,-0.695048,1.0,0
1.188089,-1.58726,-1.0,0
-0.002149,-0.801924,-1.0,1
0.114128,-0.517136,-1.0,1
-0.327574,-0.886608,-1.0,0
-2.282777,-2.871612,-1.0,0
-0.900671,0.049749,-1.0,0
0.389573,0.697932,1.0,1
-0.04697,-0.064671,1.0,0
-0.130182,-0.863397,-1.0,0
1.008757,-0.559479,-1.0,1
-0.29111,0.407275,-1.0,0
-1.757627,-0.568416,-1.0,1
0.241458,-0.301765,-1.0,1
-0.521348,-1.241471,-1.0,0
-0.603269,0.190161,-1.0,1
-0.836534,-1.053914,-1.0,1
1.260312,0.865912,1.0,0
-0.105633,0.368139,-1.0,0
1.371361,-0.301027,1.0,0
-1.193052,-0.477686,-1.0,1
-0.745547,0.590598,-1.0,1
-0.645833,-0.236255,-1.0,1
-1.117242,-1.719332,-1.0,0
1.292289,0.947209,1.0,1
0.197245,1.536663,1.0,1
-0.761973,0.339663,-1.0,1
-0.178767,-0.255851,-1.0,0
0.090497,0.737498,1.0,1
-0.053828,0.829259,1.0,1
-0.968334,-0.901346,-1.0,1
-0.181742,0.653822,-1.0,1
-1.591756,-2.17905,-1.0,0
1.337178,-0.934551,-1.0,1
1.694099,2.022244,1.0,1
0.486975,0.268128,1.0,1
-1.1946,-0.886254,-1.0,1
1.635819,0.583375,1.0,1
0.585271,-1.634509,-1.0,0
1.373177,0.423832,-1.0,0
1.374816,-0.443635,-1.0,0
-0.574161,1.787682,-1.0,1
-0.624013,0.953937,1.0,1
0.075404,-0.632309,-1.0,1
1.392989,0.355385,1.0,1
-2.127064,-2.189688,-1.0,0
1.365242,0.347114,1.0,1
-1.00215,-0.372638,1.0,1
1.232117,-0.556786,-1.0,1
0.530812,2.181173,1.0,1
-0.622078,-0.398003,-1.0,0
0.585271,-1.634509,-1.0,0
-0.912078,0.937597,-1.0,1
-2.1568,-1.178422,-1.0,1
-0.093791,-0.267008,1.0,1
0.622365,-0.37143,1.0,1
-0.590743,-0.259394,1.0,0
0.464943,-0.3327,1.0,1
-1.789091,-1.136742,-1.0,0
-1.111596,-0.292661,-1.0,0
0.226435,0.66619,1.0,0
-0.876296,-0.611642,1.0,1
0.015493,0.502872,-1.0,1
0.639568,1.289722,1.0,1
-0.993098,0.327462,-1.0,0
-0.181782,-0.721374,-1.0,0
1.991741,1.164033,1.0,1
1.057151,-0.535862,1.0,0
0.391249,0.104533,1.0,1
0.06728,0.205436,1.0,0
-1.007005,-0.37597,-1.0,1
0.690874,0.698816,1.0,1
1.397664,0.605866,1.0,1
0.542682,1.241411,1.0,1
-0.292024,-0.720325,-1.0,1
-0.545138,-0.605088,-1.0,0
1.704067,0.538328,-1.0,1
-0.600685,-1.377057,-1.0,1
0.779463,0.517684,1.0,0
1.14734,-0.884562,1.0,0
0.146253,-0.858182,-1.0,0
3.583092,-1.070364,1.0,1
1.222321,-0.215633,-1.0,1
-1.423445,0.329895,1.0,1
-0.221979,0.165931,-1.0,1
-0.283629,2.116065,1.0,1
0.002364,1.50407,1.0,1
1.233697,1.813913,1.0,1
-1.719582,-2.141373,-1.0,0
1.609466,1.05181,1.0,1
-1.182873,-1.167266,-1.0,1
1.099542,1.211908,1.0,1
0.186642,0.736231,1.0,1
-0.110434,0.423786,-1.0,1
0.449054,1.586587,1.0,0
-0.355949,-1.499433,-1.0,0
0.121536,-0.296692,-1.0,1
-0.068837,-0.049013,-1.0,1
-0.225254,-0.137196,-1.0,1
0.881392,-0.71265,1.0,0
-0.961716,0.571361,1.0,1
0.399201,0.801249,1.0,1
0.291422,-0.041193,1.0,1
-0.59665,0.615373,-1.0,1
-0.071138,1.055529,1.0,1
-0.090851,-0.943773,-1.0,1
-0.761039,-0.773071,-1.0,0
-0.168884,0.021619,-1.0,1
-0.670245,0.935437,-1.0,1
-1.508095,-0.930825,-1.0,1
0.776779,-0.05391,-1.0,1
-0.392898,0.827909,1.0,0
0.064858,0.428484,-1.0,0
-0.756257,-0.965291,-1.0,1
-0.143113,-0.482211,-1.0,0
0.530891,-1.139732,1.0,0
-0.899988,0.815192,1.0,1
-0.498059,-2.158703,-1.0,0
0.20579,-0.9087,-1.0,0
-0.442649,-0.717883,-1.0,0
-1.784787,-1.849884,-1.0,0
-0.05924,-0.17315,-1.0,1
1.354361,0.858718,1.0,1
-0.544611,0.217864,-1.0,0
0.310837,0.689149,1.0,1
0.905761,0.924337,1.0,1
-1.610559,-1.343244,-1.0,0
0.392946,-0.432337,-1.0,1
0.131813,-0.656131,1.0,1
-0.496924,-1.986554,-1.0,0
1.14964,-0.001861,1.0,1
