-0.579095,1.000000
-1.890050,1.000000
0.376099,1.000000
-1.568776,1.000000
0.049614,1.000000
0.090164,1.000000
-0.070040,1.000000
-0.564715,1.000000
0.831490,1.000000
0.305635,1.000000
-0.152450,1.000000
0.241692,1.000000
-0.393934,1.000000
-1.287437,1.000000
0.346752,1.000000
-1.189964,1.000000
-1.691309,1.000000
0.027556,1.000000
0.248491,1.000000
-0.323051,1.000000
-0.895196,1.000000
-0.193736,1.000000
0.910806,1.000000
-0.800215,1.000000
-0.439512,1.000000
-0.277582,1.000000
-1.289124,1.000000
-0.056403,1.000000
-0.253425,1.000000
0.168717,1.000000
-0.197732,1.000000
-0.953142,1.000000
-1.545441,1.000000
-1.326357,1.000000
-1.188033,1.000000
0.089165,1.000000
0.458440,1.000000
0.761394,1.000000
0.221541,1.000000
-0.943976,1.000000
0.799464,1.000000
-1.069298,1.000000
1.784281,1.000000
0.237280,1.000000
-0.076784,1.000000
0.579697,1.000000
0.223035,1.000000
0.484928,1.000000
-0.028330,1.000000
-0.155263,1.000000
2.089135,1.000000
0.302693,1.000000
-0.582069,1.000000
1.152596,1.000000
-0.725162,1.000000
1.659936,1.000000
1.909644,1.000000
0.074574,1.000000
-0.220719,1.000000
-0.640007,1.000000
0.770644,1.000000
2.350426,1.000000
-0.574425,1.000000
0.270470,1.000000
-1.784451,1.000000
1.765832,1.000000
0.295354,1.000000
0.955134,1.000000
1.276274,1.000000
0.397917,1.000000
-0.114782,1.000000
0.518639,1.000000
1.667884,1.000000
-0.588987,1.000000
-0.308865,1.000000
0.800102,1.000000
-0.282430,1.000000
0.129442,1.000000
-1.196906,1.000000
1.845600,1.000000
0.011988,1.000000
1.622410,1.000000
0.399959,1.000000
0.088337,1.000000
1.102391,1.000000
0.402492,1.000000
-1.437956,1.000000
0.362668,1.000000
0.595631,1.000000
0.392062,1.000000
-1.575673,1.000000
-0.191665,1.000000
-1.961691,1.000000
1.831820,1.000000
1.894605,1.000000
-0.151816,1.000000
-0.446884,1.000000
-0.010941,1.000000
2.419455,1.000000
0.264123,1.000000
-2.091574,1.000000
-0.435529,1.000000
0.642686,1.000000
-0.621380,1.000000
-1.458229,1.000000
-0.158037,1.000000
0.168607,1.000000
0.866215,1.000000
0.023871,1.000000
-0.103340,1.000000
0.274524,1.000000
-0.126752,1.000000
0.961839,1.000000
-1.471904,1.000000
0.268082,1.000000
0.717438,1.000000
-0.618145,1.000000
-0.543621,1.000000
-1.560619,1.000000
0.323695,1.000000
0.851429,1.000000
0.377815,1.000000
1.729690,1.000000
1.839179,1.000000
0.250577,1.000000
-0.935832,1.000000
0.123170,1.000000
1.328749,1.000000
-0.587394,1.000000
1.723085,1.000000
0.585361,1.000000
0.342792,1.000000
0.640861,1.000000
-1.069164,1.000000
-0.296706,1.000000
0.165702,1.000000
2.301911,1.000000
0.828616,1.000000
-0.010826,1.000000
-1.644020,1.000000
-0.167821,1.000000
-0.575893,1.000000
-0.843643,1.000000
-0.633579,1.000000
1.913075,1.000000
-0.247699,1.000000
0.848018,1.000000
-0.319979,1.000000
1.436962,1.000000
-0.481935,1.000000
-0.925507,1.000000
0.913190,1.000000
-0.633402,1.000000
0.574707,1.000000
1.566222,1.000000
0.626876,1.000000
-0.757875,1.000000
-0.630670,1.000000
-0.784206,1.000000
0.820461,1.000000
0.891942,1.000000
0.044654,1.000000
-2.269621,1.000000
0.292412,1.000000
-0.915145,1.000000
-1.291307,1.000000
2.180460,1.000000
0.040646,1.000000
0.589274,1.000000
0.527918,1.000000
-0.733700,1.000000
0.333004,1.000000
1.627767,1.000000
1.168002,1.000000
-2.122554,1.000000
-0.761230,1.000000
-0.544069,1.000000
0.685144,1.000000
-1.493545,1.000000
-0.222935,1.000000
-1.500172,1.000000
0.619691,1.000000
0.032203,1.000000
-1.028832,1.000000
0.236884,1.000000
-0.445308,1.000000
-1.034733,1.000000
1.471378,1.000000
1.301104,1.000000
-1.062389,1.000000
-0.037887,1.000000
1.923778,1.000000
0.635191,1.000000
0.763232,1.000000
-1.245401,1.000000
1.106913,1.000000
0.295165,1.000000
-0.875269,1.000000
0.970017,1.000000
0.833645,1.000000
0.683913,1.000000
-1.069716,1.000000
0.849001,1.000000
0.694921,1.000000
1.707066,1.000000
-0.331359,1.000000
0.014376,1.000000
-1.490034,1.000000
-0.109918,1.000000
0.831990,1.000000
0.867646,1.000000
-1.075505,1.000000
0.422915,1.000000
0.194071,1.000000
-2.465536,1.000000
-0.923077,1.000000
-0.202832,1.000000
-1.274243,1.000000
0.526210,1.000000
0.017757,1.000000
-1.603705,1.000000
-0.505954,1.000000
-0.172171,1.000000
-0.880171,1.000000
-0.552177,1.000000
-0.397109,1.000000
0.683517,1.000000
-1.081200,1.000000
-0.090969,1.000000
0.593526,1.000000
-1.319986,1.000000
0.381653,1.000000
0.716320,1.000000
-1.150090,1.000000
-0.042213,1.000000
0.831455,1.000000
0.672319,1.000000
1.097643,1.000000
-0.108864,1.000000
-0.779638,1.000000
-1.973727,1.000000
0.706199,1.000000
-1.896877,1.000000
-2.027942,1.000000
-2.106544,1.000000
-0.757691,1.000000
-1.944693,1.000000
0.287643,1.000000
-0.443660,1.000000
-0.246059,1.000000
0.765940,1.000000
0.786401,1.000000
-2.533464,1.000000
-1.254122,1.000000
0.945835,1.000000
0.901756,1.000000
0.003339,1.000000
0.647033,1.000000
0.481156,1.000000
0.147641,1.000000
0.479934,1.000000
-0.326014,1.000000
-0.324244,1.000000
0.148215,1.000000
-0.977757,1.000000
-1.782463,1.000000
0.602939,1.000000
-0.361978,1.000000
-0.271426,1.000000
-0.200983,1.000000
0.288800,1.000000
-1.338712,1.000000
0.241993,1.000000
1.065530,1.000000
-1.290856,1.000000
-0.330760,1.000000
-1.211495,1.000000
0.520387,1.000000
-0.897108,1.000000
0.960514,1.000000
-1.695718,1.000000
-0.252699,1.000000
-0.247427,1.000000
-1.309455,1.000000
0.574983,1.000000
-0.477756,1.000000
1.129022,1.000000
-1.827321,1.000000
-1.460098,1.000000
-1.654071,1.000000
-0.263439,1.000000
0.487811,1.000000
-0.585146,1.000000
0.486670,1.000000
-0.910635,1.000000
2.183853,1.000000
1.133849,1.000000
0.402524,1.000000
1.115058,1.000000
-0.555638,1.000000
-0.901630,1.000000
0.421896,1.000000
1.209523,1.000000
2.140682,1.000000
-1.309163,1.000000
0.422751,1.000000
1.576830,1.000000
0.879447,1.000000
0.849779,1.000000
-0.176789,1.000000
1.714777,1.000000
0.693690,1.000000
0.099613,1.000000
0.548966,1.000000
0.665125,1.000000
0.174144,1.000000
-0.516204,1.000000
-1.097450,1.000000
0.133257,1.000000
-1.868172,1.000000
0.734612,1.000000
-0.221393,1.000000
-0.851327,1.000000
-0.679650,1.000000
-0.198049,1.000000
0.117330,1.000000
-0.299347,1.000000
-1.210453,1.000000
-1.294939,1.000000
-0.413506,1.000000
-0.561547,1.000000
-0.586775,1.000000
2.550262,1.000000
0.146117,1.000000
0.830854,1.000000
0.524156,1.000000
1.011095,1.000000
-0.072026,1.000000
-0.153485,1.000000
-0.124532,1.000000
0.372290,1.000000
0.097734,1.000000
0.330003,1.000000
2.274170,1.000000
-0.540307,1.000000
-0.258921,1.000000
1.802595,1.000000
-0.558184,1.000000
-0.638212,1.000000
-1.061894,1.000000
1.721790,1.000000
-1.758991,1.000000
2.044908,1.000000
2.040635,1.000000
1.146637,1.000000
1.130866,1.000000
-1.237350,1.000000
0.030827,1.000000
-1.055424,1.000000
0.308452,1.000000
-0.114623,1.000000
0.434112,1.000000
0.050542,1.000000
-0.091787,1.000000
-0.336663,1.000000
0.024724,1.000000
0.692424,1.000000
-0.020776,1.000000
-0.877518,1.000000
0.330709,1.000000
1.180504,1.000000
0.704849,1.000000
0.222189,1.000000
0.214633,1.000000
0.063039,1.000000
-0.328665,1.000000
-0.857707,1.000000
0.869886,1.000000
-0.626465,1.000000
-0.032555,1.000000
0.627025,1.000000
0.441007,1.000000
-0.653169,1.000000
0.787770,1.000000
0.263523,1.000000
0.969362,1.000000
-0.195394,1.000000
0.260181,1.000000
