X1,X2,Z,Y
0.27026,1.816887,1.0,1
-0.715863,1.459648,-1.0,0
-0.332874,0.314832,-1.0,1
0.581983,0.210882,-1.0,0
2.486865,0.718012,1.0,1
-1.079764,-1.453428,1.0,1
-1.346155,0.197433,1.0,0
-0.725475,-1.781622,1.0,1
-0.420347,1.789135,-1.0,1
0.856505,0.048575,1.0,1
-0.068991,1.183944,1.0,1
1.133503,0.402773,-1.0,1
-1.25876,-0.20979,1.0,1
1.232135,-1.886821,1.0,1
1.359439,0.058916,1.0,1
1.092152,-0.510525,1.0,1
0.124803,-1.131289,-1.0,0
-0.49657,1.952084,1.0,1
-0.08951,0.714109,1.0,1
1.626429,-1.654849,-1.0,0
0.892171,0.155544,1.0,1
-0.098227,0.886535,1.0,1
-0.967478,-0.241683,1.0,1
1.884441,0.582173,-1.0,1
0.181297,-1.313871,1.0,0
0.209843,0.099057,-1.0,1
0.621021,-1.435444,1.0,1
-3.163545,-1.957506,-1.0,0
1.185663,-0.839665,-1.0,0
-1.94452,0.711376,1.0,1
1.330832,2.372306,1.0,1
-1.259448,0.181454,-1.0,0
1.081169,-0.423537,1.0,1
-0.588452,1.028943,-1.0,1
-2.156895,-0.27475,1.0,0
-0.533416,-1.191394,1.0,1
0.550102,0.114172,1.0,1
-1.186258,0.232264,1.0,1
0.335908,-1.159257,-1.0,1
0.776782,1.489882,-1.0,1
-0.834966,1.63309,-1.0,1
0.442454,0.821936,-1.0,0
1.058265,-1.165278,-1.0,0
-0.500002,0.174099,-1.0,0
0.639293,-0.909135,1.0,1
-0.620966,0.094194,1.0,1
0.080952,-0.761012,-1.0,1
0.872445,-2.126072,1.0,1
1.12691,-0.859957,-1.0,1
1.495702,-0.037962,1.0,1
-0.071077,-0.493056,1.0,1
0.178365,-0.721329,-1.0,0
0.021513,0.057531,1.0,1
0.639448,-0.546548,-1.0,1
0.79252,-0.397287,1.0,1
1.155613,0.764767,1.0,1
-1.654838,0.62061,1.0,0
1.126313,0.036085,1.0,1
-0.152622,-1.739413,1.0,1
-2.287592,-0.254676,1.0,0
0.227193,1.334114,-1.0,1
-0.99273,-1.130872,1.0,1
0.239122,-0.038549,1.0,1
-0.496953,-0.800976,1.0,1
0.847231,-0.606375,1.0,1
1.086,-0.789203,1.0,1
-0.155095,0.773,-1.0,1
-0.258717,-1.150006,1.0,0
1.5073,2.36188,-1.0,1
0.080402,0.160234,-1.0,1
-0.944004,-0.149161,-1.0,0
-1.279489,-0.188956,-1.0,0
0.553934,-0.412073,-1.0,1
0.174935,1.892776,-1.0,1
0.407611,-0.188794,-1.0,1
-1.785525,-1.574922,1.0,0
0.305095,1.13229,1.0,1
-0.718095,-0.040603,1.0,0
-0.209801,-0.242517,1.0,1
-0.921539,0.904403,-1.0,0
-2.434491,0.483724,-1.0,1
1.047315,-0.820997,1.0,0
1.366416,-0.712495,-1.0,0
0.402334,0.093406,1.0,1
-0.448586,-1.273409,-1.0,0
-3.007382,0.969005,1.0,1
0.914514,-1.833743,1.0,1
-0.543933,-0.398185,1.0,1
0.463603,-1.530033,1.0,1
0.943502,-1.134153,-1.0,1
0.718614,-1.065693,-1.0,0
0.869369,-0.181385,1.0,1
-0.644142,-1.282282,1.0,1
-0.17844,-0.28601,-1.0,1
0.943502,-1.134153,-1.0,1
0.283244,0.173263,-1.0,1
-0.82117,0.074275,1.0,1
0.785222,2.182227,-1.0,1
1.676555,-0.668846,-1.0,1
-0.232171,-0.795781,1.0,1
-0.519573,0.150218,1.0,1
0.038925,0.567833,1.0,1
-0.410724,-2.098237,-1.0,0
2.290813,0.741356,1.0,1
-0.159775,-0.884176,-1.0,0
-0.723984,0.245055,-1.0,1
0.600152,1.569342,-1.0,1
0.820506,0.438594,-1.0,1
0.361919,-0.39978,-1.0,1
0.893648,0.553262,-1.0,1
-1.40201,0.343884,-1.0,0
0.148183,-2.288997,-1.0,0
-0.524148,0.186522,1.0,0
-1.037063,0.100297,-1.0,0
-0.33157,-0.567617,-1.0,1
1.650163,-1.788824,-1.0,1
0.671475,0.227872,1.0,1
-0.023699,0.227952,1.0,1
1.207511,-0.147168,-1.0,0
0.889815,0.233708,-1.0,1
0.144731,1.784348,-1.0,0
0.889159,0.466649,1.0,1
0.630576,-0.717525,1.0,0
-1.060943,-1.600394,-1.0,1
0.09433,0.847136,1.0,1
-0.193171,-0.373331,1.0,1
-0.053428,-2.104802,1.0,1
0.227099,-0.75141,-1.0,0
1.691229,1.073285,1.0,1
-0.023499,-0.886543,1.0,1
1.589501,-0.493186,-1.0,1
0.18444,1.453552,1.0,0
0.228553,1.979229,1.0,1
0.106988,-0.214211,-1.0,1
-0.962849,-0.004761,1.0,1
-0.682585,-1.437788,-1.0,0
-0.220737,0.544762,1.0,1
-1.741851,0.396867,-1.0,0
0.645519,0.939312,-1.0,1
0.459512,0.814939,1.0,1
0.132629,0.003563,-1.0,1
0.517519,-0.739627,-1.0,1
0.549596,0.73803,-1.0,1
1.172448,-0.672827,1.0,1
-0.342823,0.479087,-1.0,0
-0.207998,-0.120144,-1.0,1
0.040596,1.324727,-1.0,1
0.124367,0.356228,-1.0,1
0.707313,-0.453073,1.0,1
-1.110178,-0.681647,-1.0,0
-1.060067,-0.601121,1.0,1
0.67849,-0.312911,1.0,1
-1.953887,-0.344633,-1.0,0
-0.984668,0.191104,1.0,0
0.437615,1.391661,-1.0,1
0.553267,-0.96967,-1.0,0
-1.553358,-0.17398,-1.0,0
0.526309,0.806248,1.0,1
0.256614,-0.433811,1.0,1
1.795451,0.159262,1.0,1
1.272537,-1.417081,1.0,1
-0.644142,-1.282282,1.0,1
-0.405115,0.626905,-1.0,1
-2.032862,0.302793,-1.0,1
-1.115874,-1.373811,1.0,0
0.715775,0.834791,-1.0,1
1.048042,1.58225,1.0,1
-2.154216,0.364006,1.0,0
0.426143,-1.74282,-1.0,1
0.780153,-0.66914,-1.0,1
-1.008881,-0.346266,-1.0,1
0.703174,-0.873154,-1.0,0
1.119483,0.378346,1.0,1
0.06018,-0.780519,-1.0,0
0.875962,0.675192,1.0,1
-1.164199,-0.345305,-1.0,0
-1.689723,-0.17423,1.0,0
-0.018608,-1.2836,-1.0,1
1.265281,2.992021,1.0,1
0.835684,0.831342,1.0,1
1.372744,2.20233,1.0,1
-2.0175,-0.64583,-1.0,0
0.607319,-0.22624,1.0,1
1.862808,-1.129714,1.0,0
-1.207594,-0.497071,1.0,0
0.352835,1.754797,-1.0,1
1.199901,1.068929,1.0,1
1.179368,-0.576262,1.0,1
0.658363,-1.289921,-1.0,0
-1.005011,0.474639,1.0,0
0.124125,-0.024495,1.0,1
1.854398,1.197044,1.0,1
-0.075701,0.087045,1.0,1
-0.784944,0.26302,1.0,1
-0.845348,0.491245,1.0,1
0.861457,0.88235,1.0,1
-1.271328,-0.055614,1.0,0
-0.418796,0.43147,-1.0,0
-0.75211,1.234815,1.0,1
-1.646189,0.557134,1.0,0
-1.736902,0.424368,-1.0,0
0.465032,0.453704,1.0,1
2.677807,-0.28329,-1.0,1
-0.302238,-0.071069,1.0,1
-1.309163,-1.304673,-1.0,0
-0.564609,-1.06621,1.0,1
-0.736776,-0.608899,1.0,1
-0.216539,0.524954,1.0,1
-0.233451,-1.010324,1.0,0
-1.719177,0.758818,-1.0,1
