X1,X2,Z,Y
0.875281,-0.121485,1.0,1
-0.831628,-0.412893,-1.0,0
-0.561224,-1.70225,-1.0,1
-0.29021,1.67698,1.0,1
-1.300351,1.866477,-1.0,1
-0.831001,-1.378925,-1.0,1
-0.726865,0.876031,-1.0,1
0.136533,1.067803,1.0,1
0.376281,1.032007,1.0,1
1.107241,-1.514274,-1.0,0
-2.173117,0.181429,-1.0,1
-1.565449,-1.21272,-1.0,1
-1.068508,0.032888,-1.0,1
0.041887,0.561649,1.0,0
0.23416,1.063378,1.0,1
0.473708,-1.46851,-1.0,0
0.094469,0.344299,-1.0,1
1.253694,-0.319932,1.0,1
0.427342,-1.598077,-1.0,1
-0.755875,-0.094104,-1.0,1
0.018439,-0.632035,-1.0,0
-0.888608,1.584493,1.0,1
0.437737,0.291587,1.0,1
-1.190946,-0.904508,-1.0,0
-0.018662,0.601091,1.0,1
-0.786396,2.465789,1.0,1
0.414366,0.728706,1.0,1
-0.768667,0.374877,-1.0,1
-0.98687,-1.710768,-1.0,0
0.987247,2.087653,1.0,1
1.300764,1.415714,1.0,1
0.237225,-0.547233,-1.0,1
-0.506248,1.74357,1.0,0
-0.354352,0.746568,1.0,1
-0.521209,-1.070279,-1.0,0
-1.295244,0.771832,1.0,1
0.254103,-0.613217,1.0,0
0.515915,-0.720728,-1.0,0
0.530813,-0.54738,1.0,1
1.656045,0.209713,-1.0,1
-0.438183,-1.182611,-1.0,1
0.475848,-0.254843,1.0,1
-0.012941,-1.54307,1.0,0
-0.419357,0.568248,-1.0,1
-1.214526,1.818429,-1.0,1
0.415897,-0.239882,-1.0,1
-0.518163,-0.390222,1.0,1
-0.045308,-0.795471,-1.0,1
1.081006,0.528693,1.0,1
0.634682,0.149301,-1.0,1
0.751025,-0.799407,1.0,0
1.859891,1.732649,1.0,1
-2.428778,-0.062685,1.0,1
-0.004193,1.634867,1.0,1
-0.670938,-0.069254,1.0,1
1.693891,2.129674,1.0,1
0.619162,1.685158,1.0,0
-0.679857,-1.512906,1.0,1
0.873599,-0.209516,1.0,1
-0.952359,-1.08274,-1.0,1
1.274806,0.506453,1.0,1
-1.286063,-2.016106,-1.0,1
0.974351,-1.046301,-1.0,1
-0.333949,-0.01083,-1.0,1
1.378193,0.598043,-1.0,1
-0.444047,0.582402,1.0,1
-0.636731,-0.008646,1.0,0
1.526474,1.287498,1.0,1
0.431652,1.199829,1.0,1
0.308727,-0.26973,-1.0,0
-0.272966,-2.427346,-1.0,0
-0.048648,-1.045327,-1.0,1
-0.576199,-0.918288,-1.0,0
0.235086,-1.643541,-1.0,0
0.801836,0.545441,1.0,1
-1.526662,-0.688643,-1.0,1
-0.057737,-0.994404,1.0,1
0.625962,0.625936,1.0,0
-1.232765,-0.496734,-1.0,1
-1.865541,-0.758255,-1.0,1
0.734686,1.552452,1.0,1
0.876959,-0.824597,1.0,0
1.542322,0.32522,1.0,1
-0.454531,-1.499436,-1.0,0
0.505384,1.074331,1.0,1
-0.374083,0.252245,-1.0,1
-1.014925,0.218802,1.0,1
0.018563,-0.116597,-1.0,0
0.828702,-0.013283,-1.0,1
1.153602,-2.075812,-1.0,0
1.783293,0.088256,1.0,1
-0.187256,1.163143,1.0,1
-0.722207,0.218318,1.0,1
-0.133709,0.758945,-1.0,1
-0.919036,-0.178475,-1.0,1
0.591612,-0.099691,-1.0,0
0.731742,-0.141328,1.0,1
-0.470158,-3.07344,-1.0,0
1.420828,0.272574,-1.0,1
-0.30611,0.625229,-1.0,0
-0.145582,0.416259,-1.0,1
-1.215125,-0.298286,-1.0,1
-0.596745,-0.666478,-1.0,1
1.141795,-0.037814,1.0,1
0.788507,0.733963,1.0,1
0.048678,0.270175,-1.0,0
-0.710514,-0.200965,-1.0,0
1.612348,-0.123136,1.0,1
-0.255313,-0.319321,-1.0,0
0.052658,0.212806,-1.0,1
-0.897791,1.081516,-1.0,1
-0.621467,2.504203,1.0,1
0.568866,-0.833203,-1.0,1
-1.221927,0.471351,1.0,1
-0.153767,0.361424,1.0,1
0.120153,-1.063672,-1.0,1
1.627029,0.077834,1.0,0
0.798715,0.264415,1.0,1
0.279036,-0.155007,-1.0,1
0.054651,0.385194,1.0,0
-2.167307,0.236895,-1.0,1
0.174308,0.039242,1.0,0
-0.10241,-1.35249,-1.0,0
0.838827,0.579553,1.0,1
-1.179943,1.053776,1.0,1
-0.095755,-0.116395,-1.0,1
-0.780072,1.114743,1.0,1
1.3903,-0.633474,1.0,0
-0.550121,-1.161909,-1.0,1
0.979565,-0.434014,1.0,1
-0.409952,1.226713,1.0,1
-0.248469,0.663061,1.0,1
0.374757,-0.208625,1.0,0
0.921288,2.087198,1.0,1
-1.707773,0.007127,-1.0,0
-0.321745,0.057931,-1.0,1
0.532792,-1.015268,1.0,1
-0.227558,0.283328,-1.0,1
-0.329715,0.017783,-1.0,1
0.136273,0.920202,1.0,1
-0.173154,-0.699533,-1.0,1
-0.014852,1.117591,1.0,0
-3.972808,0.350237,-1.0,1
0.744008,1.259806,1.0,1
-1.201878,-0.146199,-1.0,1
-0.289766,0.177835,1.0,1
-1.137274,-0.65839,1.0,1
-0.17412,1.392016,-1.0,1
0.146756,-0.271786,-1.0,0
0.542418,1.891726,1.0,1
0.784161,0.270447,1.0,1
0.409088,-0.311605,-1.0,0
0.071075,0.267243,1.0,1
-2.150092,0.183375,1.0,0
-0.63468,-0.12131,-1.0,1
0.739917,0.791073,1.0,1
-1.175196,-1.496795,-1.0,0
-0.564919,0.423635,1.0,1
-0.451417,-0.108642,-1.0,1
0.844348,0.393862,1.0,1
0.251636,-0.54648,-1.0,1
-0.182286,1.152638,1.0,1
-0.380939,1.733483,1.0,1
1.54783,0.983909,1.0,1
-0.82425,0.253191,1.0,1
0.549654,0.075402,-1.0,1
0.180552,-2.046564,-1.0,0
0.033654,-0.040647,-1.0,1
-0.845664,-0.640493,1.0,0
-1.517605,-0.835271,-1.0,1
1.191313,-1.57951,-1.0,0
-0.896245,1.983158,1.0,1
-0.485248,-0.146376,1.0,1
1.079864,-0.272664,1.0,0
-1.029192,-0.162436,-1.0,1
0.168642,0.098266,1.0,0
0.024394,-0.752072,1.0,1
1.224088,-1.182735,1.0,1
0.662216,2.376995,1.0,1
1.459161,0.105862,1.0,1
-1.368144,0.68565,-1.0,1
0.052658,0.212806,-1.0,1
2.001618,0.67464,1.0,0
2.204932,-0.008,1.0,1
1.741224,0.154477,1.0,1
0.628665,-0.263654,1.0,1
0.053604,-1.286191,1.0,1
0.801155,-1.389754,1.0,0
-0.005312,-0.369032,-1.0,1
-0.511028,-0.942448,-1.0,1
-0.039146,1.186269,1.0,1
1.554007,-1.332041,-1.0,0
1.761699,-1.621083,-1.0,0
0.697293,1.099785,1.0,1
-0.718505,0.081596,-1.0,1
-0.98687,-1.710768,-1.0,0
-1.07533,1.091322,1.0,1
-0.710661,0.132907,1.0,1
-0.035972,1.37201,1.0,1
-1.694441,-0.006042,-1.0,1
-1.746612,0.703431,-1.0,1
0.55911,1.189886,1.0,1
-1.548142,-0.251526,-1.0,0
-0.094485,0.050861,-1.0,1
-1.05443,0.347992,1.0,1
-0.011752,0.152375,-1.0,0
0.26011,0.207451,-1.0,1
0.951647,-0.712457,1.0,0
2.615293,2.047537,1.0,1
-0.872782,0.388955,1.0,1
0.052658,0.212806,-1.0,1
-0.0633,-0.773059,1.0,0
1.048658,-0.177216,1.0,1
-1.865412,-0.119869,-1.0,0
-0.003953,-0.473991,1.0,1
0.41229,1.229559,1.0,1
-0.582669,1.650854,1.0,1
-0.63733,0.166817,-1.0,1
0.206921,-0.469859,1.0,1
-0.579022,-0.273741,1.0,1
-1.33448,1.081506,-1.0,1
-1.172056,0.495459,1.0,1
-0.872774,-1.33748,-1.0,1
1.590825,-0.583418,1.0,0
1.312607,1.305779,1.0,1
0.60101,-0.843281,1.0,1
-0.70293,0.855439,1.0,0
-0.324067,-0.801034,-1.0,0
-1.065522,-0.934598,-1.0,0
0.573486,-0.219779,1.0,1
0.005389,-0.200365,-1.0,1
1.066639,-0.219718,1.0,1
1.950057,0.192824,1.0,0
1.22865,-0.32849,1.0,0
0.290328,-1.06843,1.0,0
-0.913512,-1.127996,-1.0,1
-0.031039,1.109006,1.0,1
-0.278639,-0.029255,-1.0,1
-0.51454,-0.095734,1.0,1
1.03058,-0.376805,1.0,1
-2.539066,0.227815,-1.0,1
0.347977,-0.841375,-1.0,0
-0.37744,-1.698883,-1.0,0
-2.429468,-0.390402,-1.0,1
0.57739,-0.272075,1.0,0
0.838652,1.747313,1.0,1
-0.144255,-0.491672,-1.0,1
-0.062999,1.873423,1.0,1
0.77343,0.74257,1.0,1
-1.722424,-0.250597,-1.0,1
-1.670272,-0.892159,-1.0,0
-0.385928,1.170345,1.0,1
1.293472,-1.574406,-1.0,0
0.390282,-0.293077,1.0,1
-0.400431,1.921485,1.0,1
-0.658774,1.534912,1.0,1
1.087101,-1.673563,-1.0,1
0.344285,0.142052,1.0,1
1.311995,-0.090079,1.0,1
-0.559423,-1.435177,-1.0,1
0.820927,-0.50904,1.0,1
-1.795825,-0.806973,-1.0,0
-0.711778,2.51575,1.0,1
-0.61672,-0.892868,-1.0,0
-0.788393,-0.31596,-1.0,1
-0.594726,-1.527385,-1.0,1
-0.711778,2.51575,1.0,1
0.094469,0.344299,-1.0,1
-0.673656,-1.190154,-1.0,1
-0.708502,-1.254492,-1.0,1
-0.629979,0.409889,1.0,1
0.600123,-0.573626,-1.0,0
-1.550681,-0.108955,-1.0,1
-0.129631,0.893036,1.0,1
-0.041788,0.383179,-1.0,1
0.92675,0.276266,-1.0,0
0.142543,-1.070527,-1.0,0
-0.02235,0.51845,1.0,1
0.399309,0.328769,1.0,1
1.28291,0.13713,-1.0,0
-1.273808,0.062871,-1.0,1
0.318742,0.548443,1.0,1
-0.214217,0.023467,-1.0,0
-1.729522,-0.429233,-1.0,0
-1.764753,0.066463,1.0,1
-0.543566,0.449406,-1.0,1
-1.731605,-0.363088,-1.0,0
-0.328815,-0.436734,-1.0,1
0.866296,-0.9222,-1.0,1
-0.710376,-0.22273,-1.0,1
-0.517969,-0.223495,1.0,1
0.902337,-1.507133,1.0,1
1.802148,0.758923,1.0,1
0.109053,-0.392078,-1.0,1
0.109554,-1.408985,-1.0,0
-0.393588,-0.359424,1.0,0
-0.181617,1.800532,1.0,1
2.018733,-0.259566,1.0,1
0.000504,-0.935649,-1.0,0
0.144176,-1.466861,-1.0,1
-0.65943,-0.027886,-1.0,1
-1.414888,0.161906,-1.0,1
-0.172685,0.74965,-1.0,1
-1.451615,1.506665,-1.0,1
0.135982,1.558115,1.0,1
-1.046992,0.314708,1.0,1
0.749389,-1.116336,-1.0,1
1.200469,0.217931,1.0,0
-0.527293,-0.396331,-1.0,1
-0.891508,0.064274,1.0,0
-1.48641,-0.27349,-1.0,0
1.918766,0.767831,1.0,0
-0.542945,2.027301,-1.0,1
0.891614,-0.406755,-1.0,0
-0.525816,-0.928402,-1.0,0
0.849061,1.393033,1.0,1
-0.668311,-1.495161,-1.0,0
-0.24041,-2.352718,-1.0,0
0.228779,1.264748,1.0,1
1.385338,-2.530653,-1.0,0
0.335577,1.016183,1.0,1
-1.034867,-0.139999,-1.0,0
1.532885,0.511003,1.0,1
0.325445,1.067434,1.0,0
-0.251397,0.683323,1.0,1
-0.28359,0.621515,1.0,1
1.200009,0.757254,1.0,1
-0.228277,0.493229,1.0,1
0.413001,-0.669399,-1.0,0
-1.795825,-0.806973,-1.0,0
-1.172056,0.495459,1.0,1
-1.83194,0.251291,1.0,1
0.242502,-0.744268,-1.0,0
0.402027,0.20753,-1.0,0
0.309935,0.588002,-1.0,1
-0.651674,0.946158,-1.0,1
-0.459487,0.235545,1.0,1
0.864537,-1.637984,-1.0,1
2.036429,0.70258,1.0,1
0.534795,-1.759348,-1.0,0
-0.075857,-1.074891,-1.0,1
-0.135472,-0.942932,-1.0,1
0.78842,-0.425126,-1.0,1
-0.414157,1.773601,1.0,1
-0.671863,0.348574,-1.0,1
-0.308635,0.525743,-1.0,0
-1.853682,-2.466006,-1.0,1
-0.945775,0.81818,1.0,1
0.657029,0.25611,1.0,1
-0.688543,-0.289402,1.0,0
0.108102,-0.616165,1.0,1
0.934319,-0.241193,1.0,1
-0.090114,1.691651,1.0,1
0.164241,-1.926095,1.0,0
-1.513155,0.910445,1.0,0
0.303429,0.34494,1.0,1
1.727404,0.684218,1.0,1
0.152295,-0.360859,-1.0,1
0.353505,-0.593889,-1.0,1
-0.166785,-0.6424,1.0,1
-0.460943,-1.301596,-1.0,0
-0.200409,-1.564178,-1.0,0
-1.674934,-0.457778,-1.0,1
0.052315,-0.161156,1.0,1
1.152661,1.860059,1.0,1
0.139873,-0.464457,-1.0,1
1.050243,1.719917,1.0,1
2.40961,-0.697755,1.0,0
-0.173358,-0.978944,-1.0,1
0.459935,2.133002,1.0,1
0.679056,0.258814,1.0,1
0.24812,0.970935,1.0,1
-0.431728,2.119625,-1.0,1
-1.020901,-0.557746,-1.0,1
1.219326,1.482487,1.0,1
0.692361,-0.280839,1.0,1
-0.527279,0.1101,-1.0,1
-0.180606,0.665748,1.0,1
-1.26979,2.022355,-1.0,1
0.697293,1.099785,1.0,1
-0.252041,0.497949,-1.0,0
-0.530804,-2.112326,-1.0,0
-0.817142,-0.807913,-1.0,1
0.494645,1.028505,1.0,1
0.331715,-0.930399,-1.0,0
-1.895593,-1.475797,-1.0,0
-0.393943,0.055107,-1.0,1
-0.924238,1.225435,1.0,1
-2.35264,1.578771,-1.0,1
0.119385,-0.62882,-1.0,1
0.124525,0.353794,1.0,1
0.628291,-0.805647,1.0,1
-0.747228,0.015099,1.0,1
-0.273458,-0.361051,-1.0,0
-0.333949,-0.01083,-1.0,1
-0.419118,-2.218092,-1.0,0
-1.425261,0.49915,1.0,1
0.838127,0.06585,1.0,0
-0.694947,0.934449,-1.0,1
-1.056522,0.037458,1.0,1
0.095873,-0.976269,-1.0,1
0.584757,-1.014694,1.0,1
-0.110755,-1.253727,-1.0,0
-0.225911,-1.034721,-1.0,1
0.530815,-1.124185,-1.0,0
0.694065,-0.173172,1.0,1
-1.666619,0.065928,-1.0,1
0.490154,0.335647,-1.0,1
-1.091789,0.413054,1.0,1
-0.564293,0.081383,-1.0,1
-1.271956,0.367825,-1.0,1
-1.189443,-1.241973,-1.0,1
1.032774,0.688005,-1.0,1
1.434649,-0.41557,-1.0,1
-0.378305,-0.766413,1.0,1
-1.424454,0.133991,-1.0,1
0.292722,1.872725,1.0,1
0.243096,0.131658,-1.0,1
-0.948052,-1.333574,-1.0,1
-0.450593,1.182059,-1.0,1
0.010516,-1.277698,1.0,1
-0.880137,0.609056,1.0,1
-0.68448,-0.913445,-1.0,1
1.532885,0.511003,1.0,1
1.148202,-2.443489,-1.0,1
0.412428,-0.20521,-1.0,0
-0.093883,2.050643,1.0,0
-0.831654,-0.482145,1.0,0
-0.757643,0.08757,-1.0,1
1.005666,0.635299,1.0,0
0.256498,0.611514,-1.0,1
1.291367,-0.082773,1.0,1
-0.053515,-0.41593,-1.0,0
-0.384505,-0.593263,1.0,1
0.321262,0.267581,1.0,1
-0.416087,-0.898031,-1.0,0
-1.536636,1.439378,1.0,1
-0.312903,-0.471168,1.0,1
-1.124318,1.239383,-1.0,1
1.337656,-0.41069,1.0,1
-1.522539,-0.524465,-1.0,0
1.662422,1.218933,1.0,1
0.525673,-0.226506,1.0,0
0.285999,0.396032,1.0,0
-1.661921,1.151341,1.0,1
0.319092,-0.006454,-1.0,1
-1.173701,-0.207799,-1.0,1
0.121848,0.77106,1.0,1
-0.136939,-1.594464,-1.0,0
-0.504455,-0.676447,-1.0,1
-0.087218,1.75469,1.0,1
0.624402,-0.365957,1.0,1
0.148732,0.13192,-1.0,0
0.743279,0.185612,1.0,0
0.054452,-1.370349,-1.0,0
0.337476,-0.625369,1.0,0
0.844849,0.567574,1.0,1
-1.581679,-1.082144,-1.0,1
0.635146,1.181506,1.0,1
-0.383551,1.48664,1.0,1
0.163853,-1.032255,-1.0,1
0.276373,1.351819,1.0,1
-0.163126,1.118901,1.0,0
0.671877,3.083484,1.0,1
2.096875,0.342088,-1.0,1
-0.586162,2.642888,1.0,1
