X1,X2,Z,Y
1.275738,-0.596085,-1.0,1
-0.518866,1.194216,1.0,1
0.165364,-0.906429,-1.0,1
0.225142,0.189219,1.0,1
-0.307514,0.096368,-1.0,0
0.008166,-0.310251,1.0,0
2.281769,-1.198674,1.0,1
-2.597235,1.17297,-1.0,0
-0.668029,0.209919,1.0,1
1.936251,-0.439222,1.0,0
-1.890453,1.676082,-1.0,1
0.197785,-0.613611,-1.0,1
-1.548272,-0.313629,-1.0,0
-0.181609,0.300533,-1.0,1
-0.423046,-0.769157,-1.0,1
-0.154361,-0.380835,-1.0,1
0.321543,0.677054,1.0,1
-1.03416,0.012821,-1.0,0
-0.126082,-0.295467,-1.0,1
0.21883,-0.411565,-1.0,1
-1.332091,1.099447,-1.0,1
-0.845978,0.645371,1.0,1
2.124123,-0.842764,1.0,1
-0.186784,0.16989,1.0,1
2.971449,-0.698315,1.0,0
1.163514,-0.653818,1.0,0
1.382335,-0.611754,1.0,0
-1.373741,2.384175,1.0,1
-1.444541,-1.01266,-1.0,0
0.829889,-1.582782,1.0,0
-0.153335,-1.277211,-1.0,1
0.044795,0.444246,1.0,1
0.103968,0.384669,1.0,1
0.71296,-0.14559,1.0,1
-0.096997,-0.292023,-1.0,1
0.584452,0.78102,1.0,1
0.468423,1.114833,1.0,1
0.196557,0.308791,1.0,0
-0.367897,0.160491,1.0,0
2.921923,-1.611579,1.0,0
-0.978104,-0.962383,-1.0,0
-0.302045,-0.182229,-1.0,0
0.970283,-1.66086,-1.0,0
0.364797,-0.648413,-1.0,1
-0.804485,2.20274,1.0,1
-0.920206,-0.832213,-1.0,0
0.030224,0.85465,1.0,1
-1.352283,1.402847,-1.0,1
-1.056315,1.20214,-1.0,1
-1.357396,0.11918,-1.0,1
0.962801,0.667249,1.0,0
0.148635,-1.466607,-1.0,1
1.046367,0.69795,1.0,1
0.569168,-0.695901,1.0,1
0.182224,0.305546,1.0,0
-0.242763,-1.051998,-1.0,0
0.267217,0.087537,1.0,1
-0.121117,-0.197155,-1.0,1
-1.36333,0.129336,-1.0,0
-0.055684,0.988843,1.0,1
-1.050349,0.580849,-1.0,1
1.730623,-1.918307,-1.0,1
-0.610264,1.729244,1.0,1
1.013761,0.05481,1.0,1
0.190348,-1.06844,-1.0,1
-0.969522,1.709306,1.0,1
0.554634,-0.138796,1.0,1
-1.107835,0.647667,-1.0,1
1.666509,-1.060807,1.0,0
0.619642,-0.541885,1.0,0
-0.50385,1.323574,1.0,1
0.045708,-1.144802,-1.0,1
-0.634977,1.50559,1.0,1
0.76258,-1.228108,-1.0,0
2.352654,-1.096176,1.0,0
1.708856,-0.249794,1.0,1
0.046794,0.361612,1.0,1
-0.110016,0.802711,-1.0,1
-1.793681,-1.176173,-1.0,0
0.922689,-1.499936,-1.0,1
-2.097254,1.057462,-1.0,1
-0.030216,-0.09756,1.0,1
0.463961,0.075749,1.0,0
0.25274,-0.355362,-1.0,1
-0.23684,-2.185347,-1.0,0
-1.445876,0.088564,-1.0,1
-0.597561,-0.780786,-1.0,1
0.183297,0.467248,1.0,0
-0.874662,0.373665,-1.0,0
2.303276,-1.8596,1.0,0
1.405101,0.187587,1.0,1
-0.572972,-0.301285,-1.0,0
-0.601053,0.348369,-1.0,1
0.271582,-0.121683,-1.0,0
0.057493,1.367598,1.0,1
-0.258404,1.431237,1.0,1
1.030534,-0.294557,1.0,1
-0.761269,1.415058,1.0,1
-1.250318,0.059875,1.0,1
1.481347,1.237788,1.0,1
0.191124,0.056007,1.0,0
0.260478,1.235974,1.0,1
-1.222769,-1.444341,-1.0,1
-0.156616,-0.617013,-1.0,1
-1.394959,0.250197,-1.0,1
-1.214793,0.671152,-1.0,0
1.214934,-0.495568,1.0,1
-0.848871,-0.387171,-1.0,1
0.895775,0.367643,1.0,1
0.143182,-0.008494,-1.0,1
0.700375,0.768904,1.0,1
0.629228,-0.182531,1.0,1
0.76535,-0.086354,1.0,1
0.260411,-1.822047,-1.0,1
0.074603,0.208945,1.0,1
-0.53092,-0.740528,-1.0,1
-0.729145,1.367491,1.0,1
0.115412,-0.197401,1.0,1
-1.98274,-0.247124,-1.0,0
0.831338,0.218059,1.0,1
-1.013448,-1.40504,-1.0,0
-0.683022,-0.504697,-1.0,0
-0.263147,0.608995,1.0,1
-1.493839,-0.338676,-1.0,1
-2.081206,1.024289,-1.0,1
0.452781,-0.39264,-1.0,1
-0.744137,-0.106834,1.0,1
1.797094,-2.01545,-1.0,0
-0.017432,0.134573,1.0,1
-1.198586,-0.099432,-1.0,1
0.229109,-2.46271,-1.0,0
0.361523,0.127773,-1.0,1
0.009463,0.38105,1.0,0
-0.974442,0.130513,-1.0,0
-2.24562,0.191025,-1.0,0
-0.536224,0.274122,1.0,1
-1.793008,-0.62943,-1.0,1
-0.452528,-0.151438,-1.0,1
