X1,X2,Z,Y
0.336047,-0.236534,-1.0,1
0.605476,-1.005532,-1.0,0
0.331371,-0.361984,1.0,1
-0.915332,0.834376,-1.0,1
0.705197,-0.00161,-1.0,1
-0.0647,-0.63923,1.0,0
1.89574,-0.867253,-1.0,1
-0.424543,1.286942,1.0,1
-1.15038,0.930207,1.0,1
-0.101914,0.061712,1.0,1
1.260808,-1.687288,-1.0,1
0.754368,0.803142,1.0,1
0.042648,0.430618,-1.0,1
-1.964478,2.043503,1.0,1
-1.520632,1.431712,1.0,1
-1.229756,0.281494,-1.0,1
2.15576,-1.50959,1.0,1
-0.063239,1.820853,1.0,1
1.598405,-0.28724,1.0,1
1.135928,-0.372471,1.0,0
-1.1562,1.246838,1.0,1
1.612865,-1.357807,1.0,0
1.517916,-1.073459,-1.0,1
0.456903,-1.821896,-1.0,0
0.024729,0.361851,-1.0,1
-0.70761,-0.617062,-1.0,1
0.353457,0.267794,-1.0,0
0.036872,0.497736,1.0,1
0.839271,-0.808641,-1.0,0
-0.93546,1.031913,1.0,1
1.02547,-0.359951,1.0,1
0.05762,2.216414,1.0,1
0.236705,-0.294329,-1.0,0
-0.942641,2.070496,1.0,1
1.844392,-0.090994,1.0,1
0.019582,-0.315921,-1.0,1
-0.945929,0.483739,1.0,1
-1.387385,0.138092,-1.0,1
0.473649,-0.985063,1.0,1
1.06633,-1.576017,1.0,0
-0.834678,2.015381,1.0,1
-0.177483,-0.187437,-1.0,0
0.029523,-0.872086,-1.0,0
-0.292311,0.808723,1.0,1
-0.210122,-0.72873,-1.0,1
1.283995,-0.935102,-1.0,1
1.088044,-1.551312,-1.0,1
0.083689,0.896737,1.0,1
1.024468,0.310866,1.0,0
0.144688,-0.550396,1.0,0
0.873598,-1.674042,1.0,1
1.541542,1.567164,1.0,0
-0.178826,-0.151592,-1.0,0
-0.604453,-0.41908,-1.0,1
-1.779167,0.613498,-1.0,1
0.665338,-0.989582,-1.0,1
0.717558,0.081605,1.0,1
-0.784736,0.119542,1.0,1
-0.781428,-0.100279,-1.0,1
-0.575159,-0.035587,-1.0,1
0.790692,-1.924555,1.0,0
1.317435,-0.950725,1.0,1
-2.157237,2.707311,1.0,1
-1.314747,1.496147,1.0,1
1.024468,0.310866,1.0,0
-1.635295,-0.231352,-1.0,1
1.158728,-1.076055,-1.0,1
-0.596597,1.196963,1.0,1
-1.193197,1.688442,1.0,1
-0.850045,0.507327,-1.0,1
-1.337012,1.010525,1.0,1
0.183384,-0.72912,-1.0,0
-1.180531,1.118755,-1.0,1
0.104991,-1.904316,-1.0,0
1.281176,-0.056377,1.0,1
0.779105,0.058813,-1.0,1
-0.383434,0.855959,-1.0,1
0.683136,-0.637432,-1.0,0
-0.670339,1.120496,1.0,1
0.572955,0.957417,-1.0,1
2.182173,-0.685345,1.0,1
2.265276,-2.497913,-1.0,0
-0.043879,-0.824279,1.0,1
-1.506757,1.477588,1.0,1
1.548313,-0.398297,1.0,1
0.146226,-1.013918,-1.0,0
-1.132108,0.384858,-1.0,1
0.45393,0.668957,1.0,1
-2.03123,2.949289,1.0,1
0.534913,0.226307,1.0,1
1.538341,-2.266954,-1.0,0
0.166965,-0.596874,-1.0,0
-0.910765,0.313464,-1.0,1
0.347994,-2.438834,-1.0,0
0.806183,-0.566197,1.0,0
1.789901,-1.113145,1.0,1
1.252224,-1.413358,-1.0,0
-0.856986,0.882968,-1.0,1
-2.764271,1.071469,-1.0,0
-0.554459,0.022246,-1.0,0
0.77826,0.692017,1.0,1
-0.61049,0.722415,-1.0,1
0.128936,-1.051581,-1.0,1
-1.276387,0.340785,1.0,1
0.528517,-0.467469,-1.0,1
-0.723211,0.508243,-1.0,1
-0.76841,0.045801,1.0,0
0.725008,0.299438,1.0,1
-0.913052,1.680983,1.0,1
-1.600518,1.324037,-1.0,1
-0.782353,1.299971,1.0,1
-0.644938,0.20346,1.0,0
1.249618,-1.634572,-1.0,0
-0.037585,-0.135008,-1.0,1
0.466292,-1.975837,-1.0,1
1.432421,0.173613,1.0,1
-2.145808,1.691617,1.0,1
1.908723,-1.82006,-1.0,0
-0.058862,-0.236072,-1.0,1
1.333539,-0.843844,1.0,0
-0.478428,-0.083456,1.0,0
0.910582,0.379364,1.0,1
-0.465527,0.402645,-1.0,0
1.165173,-1.413134,-1.0,0
-0.150101,0.342383,-1.0,0
0.920247,-1.538008,-1.0,0
1.324164,-1.107847,-1.0,1
0.511819,-0.118284,1.0,0
0.819153,-0.83331,-1.0,1
-1.249654,0.941035,1.0,1
0.609627,0.420384,1.0,1
0.757542,-1.433214,-1.0,0
