1.000000,1.224155,-0.148293,1.000000
-1.000000,-1.133547,-1.314886,1.000000
1.000000,0.401526,0.004388,1.000000
1.000000,0.468174,-0.897658,1.000000
-1.000000,-1.149361,-0.127673,1.000000
1.000000,1.072692,0.224501,1.000000
-1.000000,-0.032838,0.652354,1.000000
1.000000,-1.445641,0.435975,1.000000
1.000000,-0.566045,1.270301,1.000000
1.000000,2.170700,0.072856,1.000000
-1.000000,-0.722698,-0.045095,1.000000
-1.000000,-1.069420,0.538472,1.000000
-1.000000,0.034204,-1.000417,1.000000
1.000000,2.143865,-1.668227,1.000000
1.000000,0.467908,0.019449,1.000000
1.000000,0.354563,0.577457,1.000000
-1.000000,-2.154225,0.884110,1.000000
-1.000000,-1.592707,-0.516027,1.000000
1.000000,-0.107717,0.733696,1.000000
1.000000,-0.288152,1.948463,1.000000
-1.000000,-0.413662,-0.820385,1.000000
-1.000000,1.339498,-2.170548,1.000000
-1.000000,-0.643829,0.402743,1.000000
1.000000,1.211450,0.436751,1.000000
1.000000,-0.123790,-0.212875,1.000000
1.000000,-0.229174,1.178671,1.000000
1.000000,-1.299050,1.542189,1.000000
1.000000,0.340023,1.236380,1.000000
1.000000,0.187496,0.207317,1.000000
-1.000000,-0.855570,0.272478,1.000000
1.000000,0.151112,0.405492,1.000000
1.000000,-0.166873,1.733482,1.000000
1.000000,0.348519,1.759557,1.000000
1.000000,0.580290,0.705711,1.000000
-1.000000,0.183602,-0.869842,1.000000
-1.000000,-1.421632,-1.035389,1.000000
1.000000,0.379280,-0.490960,1.000000
-1.000000,-0.182965,-0.062690,1.000000
1.000000,2.486885,-0.686405,1.000000
1.000000,-0.269636,-0.882685,1.000000
-1.000000,0.030083,-0.656082,1.000000
-1.000000,-1.695591,-0.318098,1.000000
-1.000000,0.326406,0.232178,1.000000
-1.000000,-0.042603,-0.504318,1.000000
1.000000,-1.204129,0.866719,1.000000
-1.000000,-1.550221,0.961777,1.000000
1.000000,-0.624233,0.230718,1.000000
-1.000000,-3.375595,2.796361,1.000000
1.000000,0.324132,0.426128,1.000000
-1.000000,-1.327733,-0.689079,1.000000
-1.000000,0.071854,-0.603303,1.000000
-1.000000,-0.735421,-0.223231,1.000000
-1.000000,0.852941,-0.410453,1.000000
-1.000000,-1.068364,-0.007569,1.000000
1.000000,-0.729145,1.367491,1.000000
1.000000,0.391721,-0.365788,1.000000
-1.000000,-0.663770,0.009527,1.000000
-1.000000,-0.707330,0.986819,1.000000
1.000000,0.318378,0.548001,1.000000
1.000000,1.381831,-0.066106,1.000000
-1.000000,1.166088,-1.451303,1.000000
-1.000000,0.111973,-0.988414,1.000000
-1.000000,0.112793,-0.478116,1.000000
1.000000,-0.547153,0.508825,1.000000
-1.000000,0.145586,-1.394304,1.000000
1.000000,1.305955,0.259013,1.000000
1.000000,-0.107460,0.535555,1.000000
-1.000000,-0.574935,-0.022252,1.000000
-1.000000,0.401604,-1.066569,1.000000
1.000000,1.181076,-0.368614,1.000000
-1.000000,-0.019417,-0.261692,1.000000
-1.000000,0.606982,0.143192,1.000000
-1.000000,-0.483645,-1.248876,1.000000
-1.000000,-1.089211,1.683066,1.000000
1.000000,0.075013,0.661566,1.000000
1.000000,-0.586226,1.741761,1.000000
-1.000000,0.256715,0.667801,1.000000
-1.000000,-0.485943,1.291286,1.000000
-1.000000,-0.907560,0.367642,1.000000
-1.000000,0.691339,-1.463860,1.000000
1.000000,-0.423950,-0.134161,1.000000
1.000000,0.302797,0.503643,1.000000
1.000000,1.047111,-0.471405,1.000000
1.000000,0.846325,-0.739900,1.000000
-1.000000,-0.586430,0.081423,1.000000
-1.000000,0.128114,0.492713,1.000000
-1.000000,0.201590,-0.702016,1.000000
1.000000,-0.076398,-0.301807,1.000000
-1.000000,-0.886254,0.092681,1.000000
-1.000000,2.634904,-1.212769,1.000000
1.000000,-0.758664,2.253964,1.000000
1.000000,1.436220,1.225095,1.000000
1.000000,-0.800045,-0.084238,1.000000
-1.000000,0.349305,-0.781421,1.000000
1.000000,1.567564,-0.260064,1.000000
-1.000000,-0.165715,-0.679497,1.000000
1.000000,0.614115,-0.295831,1.000000
1.000000,0.912824,-0.321105,1.000000
1.000000,0.864755,0.358441,1.000000
-1.000000,1.362507,-1.257688,1.000000
1.000000,0.163068,1.165979,1.000000
1.000000,0.938845,0.929257,1.000000
-1.000000,0.335212,-0.390611,1.000000
-1.000000,-1.595185,0.096919,1.000000
-1.000000,0.532956,0.587029,1.000000
1.000000,2.067133,-0.035899,1.000000
-1.000000,1.320045,-1.503090,1.000000
1.000000,1.256839,-0.657280,1.000000
1.000000,-0.258936,0.916062,1.000000
1.000000,-0.617224,1.282830,1.000000
-1.000000,-0.547442,-1.150973,1.000000
1.000000,-1.792136,2.005165,1.000000
-1.000000,1.623079,-0.442919,1.000000
1.000000,0.408248,-0.166637,1.000000
-1.000000,-2.651100,1.585073,1.000000
1.000000,0.886513,-1.093847,1.000000
-1.000000,-1.241728,-0.642117,1.000000
1.000000,0.139291,0.824878,1.000000
1.000000,1.960267,-0.656371,1.000000
-1.000000,-2.468502,1.061944,1.000000
-1.000000,-0.682078,-0.185262,1.000000
1.000000,1.022828,-0.620953,1.000000
-1.000000,-1.521802,-0.100601,1.000000
-1.000000,-0.942851,0.702760,1.000000
-1.000000,-0.850615,-0.312078,1.000000
1.000000,-0.832981,0.480112,1.000000
1.000000,1.773055,1.132819,1.000000
-1.000000,0.164086,-0.775441,1.000000
1.000000,1.050066,1.015276,1.000000
1.000000,-0.974284,0.589399,1.000000
-1.000000,-1.101968,-0.403261,1.000000
1.000000,-0.428194,-0.596856,1.000000
1.000000,0.587968,-0.204569,1.000000
1.000000,1.646763,1.235954,1.000000
1.000000,0.040221,0.543173,1.000000
-1.000000,-0.828626,-0.504915,1.000000
1.000000,1.277120,0.668768,1.000000
1.000000,0.033395,-0.520910,1.000000
1.000000,0.044795,0.444246,1.000000
1.000000,-0.361774,0.065480,1.000000
1.000000,0.949528,1.127822,1.000000
1.000000,-1.073317,1.025725,1.000000
-1.000000,-0.501701,-0.578887,1.000000
1.000000,-0.832907,1.211094,1.000000
1.000000,1.530215,-0.075994,1.000000
1.000000,-0.051374,0.384300,1.000000
-1.000000,0.200381,-0.022510,1.000000
1.000000,-0.393026,0.678439,1.000000
-1.000000,-1.351555,0.218364,1.000000
1.000000,0.830262,0.804096,1.000000
-1.000000,1.029069,-1.485577,1.000000
-1.000000,-0.512381,-0.026265,1.000000
-1.000000,-0.555038,0.447706,1.000000
