2.102483,-1.632720,1.000000
0.332707,-0.225875,1.000000
-1.122181,1.496922,1.000000
1.087877,-0.042483,1.000000
-0.139646,-0.666056,1.000000
-0.009715,1.813078,1.000000
-0.918157,0.240079,1.000000
0.175760,-0.478556,1.000000
0.858865,0.414931,1.000000
-1.066173,-1.122977,1.000000
0.271492,0.186373,1.000000
0.125401,0.227849,1.000000
-0.581926,-0.337631,1.000000
0.287918,0.738316,1.000000
-0.922928,-1.040848,1.000000
-0.640246,-1.492679,1.000000
-0.074011,1.735089,1.000000
2.254270,-1.001242,1.000000
1.446537,-0.860190,1.000000
0.476065,-0.605162,1.000000
0.277337,-0.450348,1.000000
1.206708,-1.992146,1.000000
-1.104199,-0.521287,1.000000
-0.453891,1.264222,1.000000
-1.301578,-0.145682,1.000000
0.295359,0.178637,1.000000
-0.523927,0.134189,1.000000
0.915732,-0.917375,1.000000
1.283166,0.343994,1.000000
-1.540612,-0.172748,1.000000
-0.169948,0.481235,1.000000
-0.784266,0.091910,1.000000
0.416264,1.107288,1.000000
1.566827,0.543856,1.000000
0.674007,-0.818057,1.000000
0.269547,-0.928199,1.000000
0.647435,-0.219985,1.000000
-1.508185,-0.563265,1.000000
0.308390,0.458409,1.000000
1.140415,-0.593484,1.000000
-0.185361,0.596801,1.000000
-1.653082,0.181483,1.000000
-0.475002,-2.281442,1.000000
1.160652,-0.035926,1.000000
0.308320,1.540845,1.000000
-0.356319,-0.582491,1.000000
0.390681,-1.464862,1.000000
-0.158255,0.489983,1.000000
-1.805873,-0.105424,1.000000
1.318925,-0.256733,1.000000
0.224399,0.642864,1.000000
0.583169,0.148168,1.000000
0.045404,-0.335383,1.000000
-1.579013,1.388696,1.000000
-0.056617,-1.154133,1.000000
-0.314447,0.567829,1.000000
0.441939,-0.736614,1.000000
0.553933,-0.735037,1.000000
0.905722,-0.065578,1.000000
0.028908,-2.068134,1.000000
-0.885891,0.230513,1.000000
1.961633,1.932311,1.000000
1.091731,0.361030,1.000000
0.715075,-1.263146,1.000000
-1.808851,-0.281719,1.000000
1.912064,1.775086,1.000000
-0.545142,-0.378189,1.000000
0.178309,-1.277591,1.000000
-0.141366,0.767965,1.000000
0.352095,-1.718306,1.000000
-0.605890,-0.891428,1.000000
0.324479,-1.928765,1.000000
-0.217483,1.246036,1.000000
0.373630,1.225536,1.000000
-0.883956,1.802790,1.000000
-0.653627,0.753580,1.000000
-0.940493,0.574350,1.000000
0.327349,-1.419278,1.000000
-0.758046,0.073719,1.000000
-1.047379,-0.197332,1.000000
-0.058125,-0.224841,1.000000
0.969189,0.471109,1.000000
0.813529,-0.281376,1.000000
-1.608305,-0.633788,1.000000
0.182360,0.599899,1.000000
-0.890126,-1.411304,1.000000
-1.158607,0.170168,1.000000
-0.761940,-1.170011,1.000000
0.998467,-0.271878,1.000000
-1.150812,-1.502488,1.000000
-0.744820,1.408679,1.000000
1.611220,0.847287,1.000000
-0.052881,0.924164,1.000000
-0.916664,-0.774449,1.000000
-0.286299,-0.669921,1.000000
-0.145629,0.596400,1.000000
0.131360,0.151363,1.000000
-1.713150,-1.116364,1.000000
0.140229,1.678795,1.000000
-1.334094,1.049333,1.000000
0.336868,0.884046,1.000000
0.960731,-0.251667,1.000000
0.362034,0.155500,1.000000
0.181066,-1.093435,1.000000
0.119273,-1.153735,1.000000
-0.971079,1.064071,1.000000
0.663669,0.306044,1.000000
0.907986,0.727365,1.000000
0.346524,-0.415810,1.000000
0.391919,1.154013,1.000000
-0.678124,-0.288770,1.000000
1.138681,-0.283405,1.000000
-2.192834,0.053414,1.000000
-0.854975,-2.538501,1.000000
-1.800435,-0.626914,1.000000
0.575921,0.467687,1.000000
-2.598255,0.403231,1.000000
-0.470812,-1.379903,1.000000
0.135361,-0.056671,1.000000
-0.272629,-0.527190,1.000000
0.916040,1.009197,1.000000
-0.599583,-1.592359,1.000000
-0.136372,-2.044192,1.000000
-2.032492,0.571482,1.000000
-1.093704,0.313266,1.000000
-0.022353,-0.845580,1.000000
0.571934,1.126188,1.000000
0.954816,-1.801871,1.000000
0.026045,0.294566,1.000000
-1.234517,2.459607,1.000000
0.070960,0.019864,1.000000
-0.314134,-0.762485,1.000000
-1.284099,0.013440,1.000000
-0.490744,-0.438269,1.000000
-0.532331,0.485646,1.000000
-1.588043,-0.598670,1.000000
2.024019,-0.162890,1.000000
-0.145998,1.835702,1.000000
-1.068427,0.538965,1.000000
0.331954,-0.417755,1.000000
-0.134073,0.488927,1.000000
1.369900,0.672229,1.000000
-0.282266,-0.603714,1.000000
-1.350526,0.868961,1.000000
-1.374949,0.027640,1.000000
1.385979,0.512222,1.000000
0.854253,0.218241,1.000000
0.863450,0.420947,1.000000
1.144234,0.536685,1.000000
-0.809779,-0.243094,1.000000
-1.552145,1.442771,1.000000
-0.793968,-1.366704,1.000000
-0.650996,-2.041059,1.000000
-0.464852,-0.066705,1.000000
-0.475426,0.109813,1.000000
1.951822,-2.041546,1.000000
-0.760374,0.663719,1.000000
0.145194,0.876049,1.000000
0.912416,-1.028468,1.000000
0.168638,-0.246711,1.000000
1.069654,0.532481,1.000000
-0.408883,-0.167496,1.000000
3.019503,1.410286,1.000000
0.525572,1.182551,1.000000
-1.554532,-1.647529,1.000000
-0.940431,-1.178684,1.000000
-1.427261,2.506979,1.000000
-0.383998,0.014044,1.000000
-0.811240,-0.625690,1.000000
-0.677767,-0.618140,1.000000
-0.715784,-1.091344,1.000000
0.290145,-0.157757,1.000000
1.214730,-0.320215,1.000000
1.129167,-0.609238,1.000000
