1.000000,1.712892,-0.592974,1.000000
1.000000,-0.409470,0.456919,1.000000
1.000000,0.457479,1.071949,1.000000
-1.000000,0.158657,-1.940032,1.000000
1.000000,-0.121822,1.031357,1.000000
-1.000000,0.338441,-0.845740,1.000000
1.000000,0.580166,1.014585,1.000000
-1.000000,0.528997,-0.449133,1.000000
-1.000000,1.156347,0.728034,1.000000
-1.000000,-0.690379,-0.065198,1.000000
1.000000,0.783037,-0.130736,1.000000
-1.000000,0.286324,-1.273887,1.000000
1.000000,2.302186,-0.220727,1.000000
1.000000,0.819844,1.099059,1.000000
-1.000000,-0.476130,-0.855585,1.000000
-1.000000,0.011971,-2.430442,1.000000
-1.000000,-0.990380,-0.849431,1.000000
1.000000,0.053249,2.085903,1.000000
1.000000,-0.523744,1.889601,1.000000
1.000000,1.376287,0.010907,1.000000
1.000000,0.794587,-0.703871,1.000000
1.000000,-0.350433,1.306351,1.000000
1.000000,0.043884,-0.755849,1.000000
1.000000,-0.014271,1.231030,1.000000
-1.000000,-0.379710,-0.593262,1.000000
1.000000,-0.689769,1.619170,1.000000
-1.000000,0.732461,-2.509505,1.000000
-1.000000,-0.992525,-0.144805,1.000000
-1.000000,-1.924449,-1.276291,1.000000
-1.000000,0.048196,0.046175,1.000000
-1.000000,-0.160275,-0.330579,1.000000
1.000000,0.433983,0.575299,1.000000
1.000000,-1.348716,0.447677,1.000000
1.000000,0.762192,-0.055280,1.000000
-1.000000,-1.112410,-0.775238,1.000000
1.000000,1.239982,0.194913,1.000000
1.000000,-0.075246,2.494051,1.000000
1.000000,0.310482,1.348186,1.000000
1.000000,0.192760,1.792626,1.000000
1.000000,0.993850,0.271089,1.000000
1.000000,1.273818,0.983681,1.000000
-1.000000,0.206814,-1.001427,1.000000
1.000000,1.858102,-0.357894,1.000000
1.000000,-0.186110,-0.328316,1.000000
1.000000,1.040687,0.696149,1.000000
1.000000,0.934544,-0.268398,1.000000
-1.000000,0.012579,0.781357,1.000000
-1.000000,-0.344335,-0.911258,1.000000
-1.000000,-0.206539,0.698151,1.000000
1.000000,-0.499818,1.886381,1.000000
-1.000000,-1.217342,-1.824199,1.000000
-1.000000,-1.131601,1.895180,1.000000
1.000000,-0.639263,1.874570,1.000000
1.000000,1.532536,-0.784811,1.000000
-1.000000,-1.075553,-0.123385,1.000000
-1.000000,-1.309550,0.262416,1.000000
-1.000000,-0.130584,-0.562255,1.000000
-1.000000,0.084863,1.031621,1.000000
1.000000,1.354409,-0.427211,1.000000
1.000000,1.482646,1.068062,1.000000
-1.000000,-1.461548,-0.652472,1.000000
-1.000000,-0.442296,-0.638669,1.000000
-1.000000,-1.295697,1.123641,1.000000
-1.000000,-0.897842,-0.439606,1.000000
-1.000000,0.159902,-0.678046,1.000000
-1.000000,0.100750,-0.338822,1.000000
-1.000000,0.047939,-0.843071,1.000000
-1.000000,0.712749,-1.873490,1.000000
-1.000000,-0.826406,-0.225917,1.000000
1.000000,0.570668,0.858729,1.000000
1.000000,1.078235,0.448261,1.000000
-1.000000,-0.438293,-0.139253,1.000000
-1.000000,-0.433463,-0.194693,1.000000
1.000000,0.908400,0.367939,1.000000
1.000000,0.192461,1.361833,1.000000
-1.000000,-2.513163,-0.483163,1.000000
1.000000,0.462182,-0.454244,1.000000
1.000000,-0.471132,0.428274,1.000000
-1.000000,0.357875,-0.797300,1.000000
-1.000000,-1.678682,0.188915,1.000000
-1.000000,-2.041850,1.031478,1.000000
1.000000,1.232246,0.238505,1.000000
1.000000,1.907946,1.293183,1.000000
1.000000,-0.287032,-0.333616,1.000000
1.000000,-0.140526,0.034648,1.000000
1.000000,-0.684633,2.511658,1.000000
1.000000,0.863403,-0.583755,1.000000
