X1,X2,Z,Y
2.045544,-0.901176,1.0,0
-1.452889,0.83907,-1.0,1
0.623414,0.706982,1.0,1
-0.65804,-0.451044,-1.0,0
-0.428481,1.967656,1.0,1
-0.526268,0.190782,1.0,0
-0.545009,1.380824,1.0,1
-0.06769,1.151984,1.0,0
0.122158,-0.937238,-1.0,0
-0.884098,-0.064015,-1.0,0
0.530731,-1.852505,-1.0,1
0.299793,-1.257083,-1.0,1
0.706346,-0.043566,1.0,1
-0.997268,0.629246,-1.0,1
0.06088,-1.056576,-1.0,1
0.052658,-0.920428,-1.0,0
-0.303794,1.881959,1.0,1
1.633087,-1.028689,-1.0,0
-1.34659,0.45559,1.0,1
0.600757,0.931461,1.0,1
1.215625,-0.485892,1.0,0
0.153302,-1.307172,-1.0,1
0.227848,-1.074209,-1.0,1
-0.235279,-0.323399,1.0,1
-1.44743,0.092537,-1.0,1
-0.708135,-2.653721,-1.0,0
-0.186492,0.240539,1.0,1
1.777876,-0.05127,1.0,1
0.812218,-0.119971,1.0,1
0.053978,0.412925,1.0,1
-0.714855,-0.001252,-1.0,1
0.571772,-0.321333,1.0,0
-0.334334,0.789248,1.0,1
-0.541957,-0.348484,-1.0,0
1.578148,-0.590445,1.0,0
-1.231204,1.179942,1.0,1
0.470387,2.269539,1.0,1
0.987571,-0.757433,1.0,0
-0.998131,1.256407,1.0,1
-0.902876,-0.426499,-1.0,0
0.07759,1.299877,1.0,1
-0.084224,0.161284,-1.0,0
0.065407,1.335685,1.0,1
2.382456,-0.875623,1.0,0
0.236156,-1.718036,-1.0,1
0.137258,-0.283669,1.0,1
-0.106908,0.681134,1.0,1
-0.840311,0.334442,-1.0,1
0.16466,-1.45278,-1.0,1
0.961383,-0.312732,-1.0,1
0.50776,-1.468987,1.0,1
1.852769,-0.535433,1.0,1
-0.585918,0.967238,-1.0,1
-0.482055,0.693798,-1.0,0
-0.127829,-0.351617,1.0,1
-0.099546,-1.05626,1.0,0
0.694332,0.662391,1.0,1
1.295232,-0.492723,1.0,1
-0.708135,-2.653721,-1.0,0
-0.238092,-0.484549,-1.0,1
0.157735,0.555597,1.0,1
-0.598034,2.020224,1.0,1
0.230354,1.54175,1.0,0
-0.242478,1.016217,1.0,1
-1.283055,1.469564,1.0,1
-0.24157,0.479083,-1.0,1
0.471428,-1.879421,-1.0,0
-0.318837,-0.048766,-1.0,0
1.074997,0.071772,1.0,1
0.06112,-0.298216,-1.0,1
0.60607,-0.039734,-1.0,1
0.838073,-0.540197,-1.0,1
0.155583,0.79191,1.0,1
1.172022,0.76025,1.0,1
-0.981058,3.520813,1.0,1
-0.17565,0.185044,1.0,1
0.909164,-0.800018,-1.0,0
0.322034,0.98792,1.0,1
-0.185054,0.525077,1.0,1
0.425418,0.980018,1.0,1
0.803989,-0.366427,1.0,0
-2.177135,-0.0024,-1.0,0
-1.102424,0.190376,1.0,1
0.221262,-0.707422,-1.0,0
2.823291,-0.075083,1.0,1
-0.045517,-1.361051,-1.0,0
1.01215,-0.613471,-1.0,0
-0.428841,-0.531038,-1.0,0
0.963541,0.083669,1.0,1
0.879872,1.589723,1.0,1
2.801695,-0.396409,1.0,1
-1.995289,0.369451,1.0,0
0.911379,0.326735,1.0,1
0.155985,0.134219,1.0,1
0.416769,-0.810472,1.0,1
1.700288,0.151306,1.0,0
-0.28531,0.830023,-1.0,0
-0.738598,2.128756,1.0,1
-1.479026,0.431905,-1.0,1
0.170129,0.567483,-1.0,1
1.402437,0.517905,1.0,0
0.464003,0.421351,-1.0,1
-1.395555,0.64071,1.0,1
-1.982725,-0.855963,-1.0,0
1.069035,0.137574,1.0,0
0.979443,0.9261,1.0,1
-0.93965,1.012863,1.0,1
-0.6745,-1.530542,-1.0,1
0.448967,1.245391,1.0,1
0.85063,1.596622,1.0,1
0.479454,-0.498339,-1.0,1
0.098903,0.192742,-1.0,1
-1.048806,-0.531709,-1.0,1
0.138848,0.136827,1.0,1
-0.398523,0.808944,1.0,1
-1.743271,0.033782,-1.0,1
0.521425,-0.247515,-1.0,1
-0.85059,0.967945,-1.0,1
0.016063,-0.98089,-1.0,0
-1.595836,0.47114,-1.0,1
-0.951262,0.612432,1.0,1
0.191495,-1.080406,-1.0,1
0.808096,-2.414891,-1.0,0
0.939969,0.068971,1.0,1
0.153302,-1.307172,-1.0,1
0.490137,-1.198479,-1.0,0
-0.563349,0.709416,-1.0,0
0.119795,-0.884935,-1.0,0
0.005971,0.146127,1.0,1
-1.301678,1.400468,-1.0,1
0.927278,-0.16974,1.0,0
-0.564569,0.413904,1.0,0
1.851821,-0.59299,-1.0,0
-0.934986,1.52194,1.0,1
-0.320681,-0.373696,-1.0,1
-0.816311,0.70816,-1.0,1
0.276793,-1.153906,-1.0,0
0.093489,0.339033,1.0,0
-0.056246,-0.503958,1.0,1
-1.161604,0.956602,1.0,1
-1.177398,0.191642,-1.0,1
2.0983,-0.399032,1.0,1
-1.192466,-0.649521,-1.0,0
0.29599,1.247304,1.0,1
0.449705,0.184077,-1.0,1
-0.462447,1.747151,1.0,1
0.51745,-0.649107,-1.0,1
2.486292,-0.572724,1.0,1
1.810266,1.377454,1.0,1
-0.913191,0.91224,-1.0,1
-0.364158,-2.333255,-1.0,0
-0.023133,-0.501983,-1.0,0
-1.61828,1.050722,1.0,1
-1.42045,0.401178,-1.0,1
0.791263,-0.282034,1.0,1
-0.512518,0.31389,-1.0,1
-1.046127,1.19742,1.0,1
-1.696961,2.694768,1.0,1
-1.399215,0.030801,-1.0,1
-0.430177,0.402859,1.0,1
-1.130408,0.863727,1.0,1
1.885222,-0.365661,1.0,1
1.47514,-0.61699,1.0,0
-0.592603,-2.877502,-1.0,0
-0.479837,1.512313,1.0,1
0.025717,-1.507024,-1.0,0
-0.111393,0.523454,1.0,1
0.506777,0.232023,1.0,1
0.420922,-1.258624,1.0,1
1.08176,-2.120278,1.0,0
0.637111,-0.567208,1.0,1
1.037812,1.150624,1.0,1
-1.108239,1.248716,-1.0,1
-0.515165,-0.494302,-1.0,1
-0.360711,-1.174858,-1.0,0
-1.212712,0.819459,1.0,1
-0.192192,-0.491567,-1.0,1
0.48907,-0.161605,1.0,0
-0.374889,-0.33359,-1.0,0
-0.409516,1.999767,1.0,1
-0.05481,-0.940124,-1.0,0
-0.824054,0.506092,-1.0,1
0.61471,-0.534197,-1.0,0
-0.318926,0.949388,1.0,1
-1.706382,3.010045,1.0,1
-0.397443,-1.091115,-1.0,0
-0.28531,0.830023,-1.0,0
2.586749,0.006616,1.0,0
1.877666,-0.835317,-1.0,0
2.061668,-0.390082,1.0,1
1.470889,-1.056735,1.0,1
1.650395,-1.767063,1.0,0
1.711719,-0.618775,1.0,0
0.351085,-0.180503,1.0,0
1.561153,-1.95232,-1.0,0
-0.015471,1.242717,1.0,1
-0.295877,1.720346,1.0,1
-0.185553,-0.547551,-1.0,1
3.51841,-1.270378,1.0,1
-0.790317,-2.054772,-1.0,0
0.130435,-0.469595,-1.0,0
-0.85059,0.967945,-1.0,1
-0.82402,2.027583,1.0,1
-0.204298,0.251707,1.0,1
-0.417509,-0.364502,1.0,0
-1.070961,0.870139,1.0,1
-0.965292,-0.075485,-1.0,1
-0.462089,-0.140859,1.0,1
-2.286038,1.615324,1.0,1
-2.586889,0.648689,1.0,0
-0.299366,-0.547638,-1.0,1
0.319426,-0.556817,1.0,1
0.788486,-1.580258,-1.0,0
-0.255047,0.351928,-1.0,1
0.97817,-0.788963,-1.0,0
0.869321,-0.371978,-1.0,1
-0.410575,-0.144772,-1.0,0
