X1,X2,Z,Y
-0.008309,0.766133,1.0,0
-0.283339,0.53411,-1.0,1
0.369563,1.773588,1.0,1
1.76286,-1.002519,1.0,1
-1.205637,0.415387,1.0,1
-0.0914,0.607614,1.0,1
-0.316151,0.638539,-1.0,1
0.068723,-0.824242,-1.0,0
-1.274311,0.152548,-1.0,1
-0.080601,-0.638272,-1.0,0
1.900106,-2.536276,-1.0,0
1.120498,-0.418786,1.0,0
1.496135,-0.127495,1.0,1
-1.243165,0.886363,1.0,1
-1.168788,-0.304114,-1.0,1
-0.224499,1.354675,1.0,0
1.756119,-0.091718,1.0,1
-1.383519,0.662974,-1.0,1
0.181815,0.24104,-1.0,0
-0.194207,-0.049262,1.0,1
-0.383617,-0.056433,-1.0,0
0.044427,0.71573,-1.0,1
-0.687927,-0.6336,-1.0,0
1.680375,-2.221531,1.0,0
0.028538,1.337266,1.0,1
-1.145192,1.327786,1.0,1
-1.164724,1.165362,1.0,1
-0.941851,0.540707,1.0,1
1.434884,-0.084043,1.0,1
0.129285,0.530124,-1.0,1
-0.050286,0.75406,1.0,1
-0.986444,2.6824,1.0,1
0.911379,0.326735,1.0,1
0.448322,0.684674,1.0,1
-1.154486,-0.520054,-1.0,1
-0.554449,-0.123714,-1.0,1
-0.984608,0.239073,-1.0,1
1.124408,-1.200884,1.0,0
-0.631545,0.831122,1.0,1
0.084762,-1.127928,1.0,0
0.68605,-0.592876,-1.0,0
0.096618,-0.240957,-1.0,0
1.1778,-2.473538,-1.0,0
1.042316,-0.566265,1.0,1
0.207275,0.63886,-1.0,1
-0.690702,1.336133,1.0,1
0.977547,-0.319819,1.0,0
0.679011,0.071315,1.0,1
0.839643,-1.671994,-1.0,1
0.906835,-0.093583,-1.0,1
0.080591,-0.081765,1.0,1
-0.211651,-1.033486,-1.0,1
-0.032293,0.992226,1.0,1
0.712325,-1.372612,-1.0,0
0.734565,0.297339,1.0,1
0.788856,-0.954654,1.0,1
0.862257,0.006919,1.0,1
0.531373,0.529924,1.0,1
-0.472898,1.291006,1.0,1
-0.74675,0.791245,1.0,1
-0.836816,1.352139,1.0,1
0.797385,-0.713618,-1.0,0
0.141204,-0.112706,1.0,0
-0.126106,-0.87849,-1.0,0
-0.016684,-0.439247,-1.0,1
1.478199,-0.066655,1.0,0
-1.846901,0.007434,-1.0,1
1.507681,-0.739181,1.0,0
-0.057598,-0.889469,-1.0,0
-1.593831,-0.336712,-1.0,0
0.898265,0.150222,1.0,1
1.460037,-2.211107,-1.0,1
-0.100931,-0.730866,-1.0,1
0.150388,0.658453,1.0,1
-1.681302,-0.324248,-1.0,0
-0.173467,0.64889,1.0,1
1.958485,-0.939811,1.0,1
0.536149,0.397085,1.0,0
-1.263825,-0.467804,-1.0,0
-0.169819,0.355035,1.0,1
-0.052619,-0.070733,1.0,1
0.299983,-0.404898,-1.0,0
-0.15621,-1.135992,-1.0,1
0.447475,-1.939812,-1.0,1
-1.056019,1.589021,-1.0,1
0.481351,-1.438298,-1.0,1
-1.134389,-0.106745,-1.0,1
-0.959558,-0.024576,-1.0,1
-0.238902,1.374812,1.0,1
-0.817846,1.351991,1.0,1
0.155985,0.134219,1.0,1
-1.125606,-0.314515,1.0,1
-0.038451,-0.569316,-1.0,0
-0.166973,0.366792,-1.0,1
-0.273105,-1.415118,-1.0,0
-2.178294,1.736266,1.0,1
0.282501,0.647135,1.0,1
-1.244047,2.72562,1.0,1
-0.328648,-0.103296,-1.0,1
1.00172,0.924567,1.0,1
-2.737975,1.584769,-1.0,1
0.647233,0.129989,1.0,1
-0.558671,0.888633,-1.0,1
-1.252658,1.323125,1.0,1
2.0745,0.859709,1.0,1
-0.747005,-0.969871,-1.0,0
-0.306129,0.467745,1.0,1
-0.621518,0.76509,1.0,1
-0.056671,0.455816,1.0,0
-1.425014,1.312497,1.0,1
0.097313,-0.332651,-1.0,0
0.719034,-0.829301,-1.0,1
-0.160438,-1.608916,-1.0,0
-0.828978,-0.026276,1.0,1
0.402081,-0.29189,-1.0,1
0.426756,-0.652506,1.0,0
0.077263,-0.192641,-1.0,1
-1.154232,1.443539,1.0,1
-1.520115,2.281212,1.0,1
-2.737975,1.584769,-1.0,1
0.926684,-1.574235,-1.0,0
-0.9607,0.638322,1.0,1
-1.241037,-0.546126,-1.0,1
-0.446479,0.696884,-1.0,1
-0.536604,0.796885,1.0,1
0.193778,0.319922,1.0,1
-0.844895,0.557085,1.0,1
0.036563,-0.269249,1.0,0
-1.004801,0.158207,-1.0,0
0.402892,0.60399,1.0,1
-0.488912,-0.205101,1.0,1
-0.356005,-0.397498,-1.0,0
1.125811,0.038976,1.0,1
1.660004,-0.224503,1.0,1
2.331491,-2.483202,-1.0,0
-0.869502,0.720177,1.0,1
-0.93426,1.390752,-1.0,1
1.186091,-0.993392,-1.0,0
-0.596146,-0.421625,-1.0,0
-0.586834,-0.124791,-1.0,1
1.441754,-1.923319,-1.0,0
-0.259616,1.494746,1.0,1
0.888063,1.071818,1.0,1
0.096618,-0.240957,-1.0,0
0.586406,0.870627,1.0,1
-0.760018,-0.085134,1.0,1
0.304222,-1.51378,-1.0,0
1.5069,0.278117,1.0,1
0.760293,0.090131,1.0,1
-0.729168,0.572344,-1.0,1
1.201721,-0.601204,1.0,0
-0.255047,0.351928,-1.0,1
-1.376525,-0.381402,-1.0,1
-0.06023,-0.423782,-1.0,0
-0.031425,0.852037,1.0,0
-0.742596,-0.962892,-1.0,1
0.113506,-0.689189,1.0,0
0.504258,1.418465,1.0,1
-1.674534,-0.203738,-1.0,1
-1.747964,-0.671407,-1.0,0
-2.009557,0.190988,-1.0,1
-0.30926,0.662253,-1.0,1
0.697085,-1.089223,-1.0,1
-1.586919,0.267623,-1.0,1
-0.045042,-0.169568,-1.0,0
0.566775,0.510501,1.0,1
0.252859,-0.394433,-1.0,1
0.101971,1.571493,1.0,1
2.581852,0.184288,1.0,0
0.264681,0.650067,-1.0,1
1.120498,-0.418786,1.0,0
-1.470905,-0.655431,-1.0,0
-0.354911,0.114087,1.0,1
-1.399583,0.414538,1.0,0
-1.016896,1.768348,1.0,1
-0.37983,-0.573955,-1.0,0
-0.597814,1.16905,1.0,1
-1.034092,0.17633,-1.0,1
0.370127,-1.267324,-1.0,1
1.197786,-0.001144,1.0,1
-0.920689,0.975747,1.0,1
0.879872,1.589723,1.0,1
-2.039192,1.302973,-1.0,1
-1.232811,0.419364,1.0,1
1.212264,-0.451245,1.0,1
0.642358,-0.869822,1.0,0
-0.944832,2.691828,1.0,1
0.206201,-0.435521,1.0,1
-0.132842,0.408992,1.0,1
0.550528,0.102134,1.0,1
-1.090444,0.057474,1.0,1
-1.89306,-0.033914,-1.0,1
-0.250045,1.034351,-1.0,1
-0.17231,-1.132125,-1.0,0
1.36548,-0.41274,1.0,1
-0.400843,0.593167,-1.0,1
-1.373676,-0.757669,-1.0,0
-0.462684,-1.235239,-1.0,1
0.094633,-0.065794,1.0,1
0.248906,-0.280024,1.0,1
1.252845,1.173634,1.0,1
0.212435,1.131997,1.0,1
-0.518646,0.578114,-1.0,1
-0.09343,-0.091406,1.0,1
-0.462684,-1.235239,-1.0,1
