-0.851818,-2.148359,1.000000
0.170538,-0.221734,1.000000
-2.504778,0.907363,1.000000
-1.429409,0.985630,1.000000
-1.109629,0.996626,1.000000
-0.125087,-0.163255,1.000000
2.190126,-0.103204,1.000000
0.227972,0.113058,1.000000
-0.212128,-0.916976,1.000000
-1.510986,1.466096,1.000000
-0.576876,1.339733,1.000000
1.184305,0.710250,1.000000
0.567190,0.078707,1.000000
-0.241028,0.761810,1.000000
-0.097718,0.809378,1.000000
-0.275110,-0.036341,1.000000
-0.948145,2.671342,1.000000
-0.703055,-0.894256,1.000000
-1.244717,-0.230806,1.000000
-0.429598,-0.011069,1.000000
-0.920521,-1.613036,1.000000
0.697660,0.130861,1.000000
-1.074056,0.438165,1.000000
0.717033,-0.538158,1.000000
0.480258,-0.286414,1.000000
0.746744,-1.646519,1.000000
-0.673141,0.033134,1.000000
-0.286179,0.038425,1.000000
-0.315114,-1.068432,1.000000
-0.066296,0.589191,1.000000
0.535407,-1.992442,1.000000
0.649439,-0.877446,1.000000
0.479321,-0.542625,1.000000
1.548989,-0.140133,1.000000
0.160682,-1.363069,1.000000
-0.434819,0.561167,1.000000
-0.618428,0.664563,1.000000
1.054524,-0.034065,1.000000
1.062577,-1.905909,1.000000
-0.214610,-0.755713,1.000000
0.309551,-0.271598,1.000000
-0.025195,-0.567197,1.000000
1.807551,1.326448,1.000000
-0.475265,0.403418,1.000000
-0.779990,0.224481,1.000000
-0.418007,1.157852,1.000000
-1.297551,-0.614679,1.000000
-0.272314,-0.609358,1.000000
-1.402955,0.109091,1.000000
-1.855756,-0.380372,1.000000
-1.636726,0.906128,1.000000
2.148376,-0.512299,1.000000
1.348747,0.550927,1.000000
1.408204,0.678447,1.000000
0.284563,-1.108315,1.000000
2.562886,-0.443186,1.000000
-0.672635,-0.309623,1.000000
0.857184,-0.036311,1.000000
1.667344,-0.512265,1.000000
0.754231,-0.932729,1.000000
-0.983797,0.206088,1.000000
1.322258,-0.960161,1.000000
-1.149361,1.917378,1.000000
0.332934,-0.020746,1.000000
-1.019781,-0.291118,1.000000
0.225451,0.750727,1.000000
-0.803224,-0.119080,1.000000
0.685109,0.476096,1.000000
1.528505,0.430405,1.000000
-1.923921,0.689497,1.000000
0.115118,-0.130813,1.000000
-0.068064,-1.742069,1.000000
-0.278962,-1.495862,1.000000
0.386865,-1.630754,1.000000
0.057487,0.215527,1.000000
0.714718,-0.667400,1.000000
-0.378144,-1.627979,1.000000
0.156403,1.286791,1.000000
-0.029587,0.768722,1.000000
0.558649,1.220420,1.000000
-0.182997,1.655455,1.000000
0.942844,0.546697,1.000000
1.034550,0.061752,1.000000
-0.193246,-0.890135,1.000000
1.493189,-0.351318,1.000000
-0.420834,-0.571939,1.000000
0.643191,-1.847829,1.000000
0.690304,1.794291,1.000000
-0.071066,0.820105,1.000000
1.769695,-1.274263,1.000000
-0.506616,0.855218,1.000000
-1.219250,-0.828635,1.000000
-0.124575,-1.368452,1.000000
0.465402,0.338827,1.000000
-0.981530,-0.725644,1.000000
-0.255884,0.242207,1.000000
-0.041725,-0.647982,1.000000
0.829923,0.157662,1.000000
0.687165,0.155080,1.000000
0.920700,0.613318,1.000000
-1.252003,0.306118,1.000000
-0.599467,0.926669,1.000000
-0.286778,0.126999,1.000000
-0.005750,1.080031,1.000000
-1.689847,0.312826,1.000000
-1.243081,-0.809886,1.000000
0.347167,-0.688902,1.000000
-1.045749,0.388372,1.000000
0.865506,0.788992,1.000000
1.218574,0.365166,1.000000
0.694945,0.123914,1.000000
0.630667,-0.167782,1.000000
0.679713,0.918944,1.000000
0.514695,-0.307817,1.000000
0.313879,-0.094538,1.000000
0.424956,1.787451,1.000000
0.718830,-1.193378,1.000000
-0.103375,1.451687,1.000000
-1.926023,0.076541,1.000000
-0.283424,1.011000,1.000000
-0.220933,1.948184,1.000000
-0.473739,-0.331438,1.000000
0.423495,-0.311640,1.000000
-0.554558,0.185565,1.000000
-0.873342,-1.000309,1.000000
0.681114,-0.386829,1.000000
-2.278806,-0.241807,1.000000
-0.216792,-1.655076,1.000000
-0.031432,-0.603705,1.000000
0.680083,-0.281302,1.000000
-0.305006,-0.446973,1.000000
0.259171,1.036706,1.000000
-1.044561,2.005319,1.000000
0.517528,0.655979,1.000000
-0.295035,-1.890062,1.000000
0.840647,0.870714,1.000000
0.105772,1.560224,1.000000
-1.405913,-1.557942,1.000000
-0.876679,-0.438856,1.000000
0.895061,-1.705869,1.000000
-1.109695,0.726648,1.000000
1.064005,-0.441900,1.000000
-0.783086,1.390037,1.000000
0.219303,0.945773,1.000000
-1.356409,-0.999835,1.000000
-0.012906,0.117987,1.000000
-2.006204,-0.444607,1.000000
-0.095527,0.563280,1.000000
-0.392727,-0.945511,1.000000
0.269256,0.464205,1.000000
0.655815,-0.040934,1.000000
-0.127005,0.125722,1.000000
-0.877374,0.795346,1.000000
-0.199937,0.226987,1.000000
0.816910,-0.318619,1.000000
0.023027,0.543166,1.000000
1.021249,0.074275,1.000000
0.484641,2.377124,1.000000
-0.103346,-1.209817,1.000000
1.160985,0.032545,1.000000
-0.423552,1.626448,1.000000
0.815356,0.202188,1.000000
-0.701837,0.247907,1.000000
-2.538544,1.181920,1.000000
-0.566301,-2.430133,1.000000
1.939477,0.345074,1.000000
0.680292,0.664542,1.000000
0.592588,-0.338910,1.000000
1.307389,-2.704997,1.000000
-0.479440,0.635712,1.000000
1.092273,-1.049284,1.000000
-0.096791,-2.685420,1.000000
0.236343,0.158472,1.000000
-0.547920,-1.609426,1.000000
-2.503576,-1.209255,1.000000
-0.423619,0.864876,1.000000
-1.860065,-0.241194,1.000000
0.117068,-0.841098,1.000000
-1.353045,0.200683,1.000000
1.552237,-1.249707,1.000000
-1.328895,-1.703952,1.000000
0.110228,0.916209,1.000000
1.002739,-0.683692,1.000000
0.540082,-0.325890,1.000000
1.046838,-0.892263,1.000000
0.087668,1.070495,1.000000
-0.375877,-0.483831,1.000000
0.732479,-0.042476,1.000000
0.083996,1.012280,1.000000
-0.287456,1.346182,1.000000
-0.953657,0.645421,1.000000
-0.744066,1.821929,1.000000
0.100212,-0.409073,1.000000
0.353736,-0.240355,1.000000
0.177771,0.826258,1.000000
-0.376546,1.647808,1.000000
-2.091525,-0.917653,1.000000
0.143096,-0.417887,1.000000
1.864323,1.115988,1.000000
0.408854,1.007726,1.000000
-0.232052,-0.087602,1.000000
-0.684431,0.883206,1.000000
0.730115,2.053995,1.000000
-1.305386,1.642832,1.000000
-1.060175,1.334465,1.000000
-0.519948,-0.100112,1.000000
-1.450363,-0.353729,1.000000
-0.559503,-0.829889,1.000000
0.899616,-0.886989,1.000000
-0.123914,0.887576,1.000000
0.700087,0.351839,1.000000
-0.485869,-0.287134,1.000000
-1.201029,0.709044,1.000000
1.486105,1.668837,1.000000
1.653499,1.308305,1.000000
-0.123762,-0.125853,1.000000
-0.623418,-0.362072,1.000000
0.167892,1.110756,1.000000
0.435273,1.290454,1.000000
1.558440,-0.968564,1.000000
-0.067609,-0.068818,1.000000
1.879314,0.407217,1.000000
0.057537,1.841887,1.000000
1.490589,-0.060367,1.000000
